Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History,Data Notes
1973/02/28,,27.1153846,22.4164567,7.71151094E-10,22.7738,0.003512173697,0.1631317143,14.930242,16.0515348,0.6393187,14.100686,16.9026161,35.1660792,1.6064153,10.9492608,29.07,4.4391428,1.3233048,,0.0023736,6.6723097,36.7,24.7847124,0.0146104598,12.5222039,27.6447743,,15.2599907,2.3026857,1.1869591E-07,2.479756,,2.318703,30.3238506,6.2744435,6.1291412,49.0966,40.9460536,19.152519,13.1170578,0.00027593,42.9,22.7409786,0.04242,,,8.43453584E-05,18.0218056,,24.1465873
1973/03/31,11.4114184,27.1153846,22.4651497,7.836225E-10,22.8578,0.00372936332,0.1685585116,14.930242,16.1451026,0.6541253,14.5850694,16.9901522,35.414792,1.6564483,11.093329,29.36,4.5019461,1.3399255,9.7877194,0.0024317,6.7461311,37.6,24.8297486,0.0147390424,12.546997,27.9218744,80.411472,15.4413321,2.3205666,1.2109249E-07,2.525842,0.0329374,2.2968752,30.4598745,6.2844608,6.1800121,49.2699,41.2799353,19.0859181,13.4633036,0.00027767,43.3,22.8728868,0.04256,,,8.43453584E-05,18.0218056,,24.1465873
1973/04/30,,27.2961538,22.5930099,7.981725E-10,23.1099,0.004109729267,0.1742402593,14.8899818,16.3602782,0.6530679,14.3563747,17.1070236,35.6137621,1.6858427,11.093329,29.36,4.5858262,1.3781647,,0.0025254,6.8142738,38.2,25.1680457,0.0149724935,12.4603674,28.4068856,,15.5449455,2.3773167,1.2222557E-07,2.5719826,,2.3147343,30.9357656,6.3181552,6.2672067,49.6237,41.370994,19.3713505,13.5346169,0.00029433,43.6,23.308184,0.04269,,,8.50044902E-05,17.9732122,,23.9908248
1973/05/31,,27.3865385,22.6863927,8.04408203E-10,23.194,0.004907152725,0.1790114704,14.8899818,16.5660056,0.6282132,14.5716563,17.2675456,35.8623884,1.7196149,11.3094314,29.79,4.7324147,1.3765011,,0.002561,6.9164879,38.9,25.8220343,0.0151316409,12.4727152,28.5455215,,15.5709025,2.3903024,1.2475257E-07,2.6334489,,2.3583898,31.8196512,6.3536709,6.359042,49.8076,41.6745229,19.6187253,13.7077756,0.00029589,43.9,23.4796646,0.04269,,,8.57389125E-05,17.9732122,,23.9908248
1973/06/30,11.8035607,27.5673077,22.7979946,8.10643906E-10,23.4461,0.005675177201,0.1822165587,14.8899818,16.6969853,0.6382613,14.7196203,17.3989672,36.0613585,1.762947,11.8137402,29.89,4.8371343,1.4479889,10.0848532,0.0025691,6.978952,39,26.1378133,0.0152560076,12.4479708,28.6147106,82.8856422,15.7263584,2.4398121,1.2639105E-07,2.7000418,0.0332613,2.3643428,33.1114543,6.3391004,6.456143,50.2419,41.978052,19.8280425,13.9827081,0.00029797,44.2,23.5983821,0.04295,,,8.8298522E-05,17.9732122,,23.9908248
1973/07/31,,27.6576923,22.8974232,8.18958203E-10,23.6982,0.006543478693,0.1856401759,14.9570662,16.8092973,0.628742,15.096363,17.5448608,36.1608436,1.7401642,12.2459451,29.95,5.046526,1.52446,,0.0026127,7.018702,39.3,26.6113943,0.0156470251,12.6213277,28.5455215,,15.8040148,2.6063395,1.276464E-07,2.8076486,,2.3782333,34.7432787,6.3727948,6.5252203,50.4258,42.0387577,20.389393,14.074376,0.00030283,44.3,23.7039086,0.04295,,,8.93750586E-05,18.0542349,,24.8281502
1973/08/31,,27.8384615,23.0028976,8.27272578E-10,24.0343,0.007659733427,0.1853123828,14.9570662,16.9121609,0.6329741,15.3116444,17.661654,36.1608436,1.7467757,12.67815,29.87,5.1302638,1.5227965,,0.0026289,7.0641305,39.6,26.9270857,0.0158983935,12.9186015,28.7187091,,15.7522438,2.8292651,1.2865721E-07,2.9203821,,2.4050218,35.2872202,6.4374516,6.6322277,50.5571,42.1905222,20.8365706,14.2169309,0.00030405,45.1,23.7698628,0.04308,,,8.80568473E-05,18.0542349,,24.8281502
1973/09/30,12.2348838,27.8384615,23.1125387,8.37665391E-10,24.1184,0.008952613367,0.1878618849,14.9570662,17.0898484,0.6810948,15.4327822,17.8222542,36.1608436,1.8489858,13.0383208,29.97,5.1511982,1.5710095,10.3215193,0.0026725,7.1038804,40.7,27.4909143,0.0162762366,13.1539413,28.9958092,84.7412496,15.8817427,2.8717104,1.3067881E-07,3.0177355,0.0331534,2.4744738,35.0833,6.4902698,6.7467319,50.7217,42.5547569,21.7214112,14.5122898,0.00030925,45.2,23.9809159,0.04375,,,8.88807359E-05,18.0542349,,24.8281502
1973/10/31,,28.2903846,23.2687487,8.48058281E-10,24.2024,0.01679307421,0.1890273716,14.9122008,17.2863561,0.6911405,15.5269259,18.0119551,36.4592989,1.9356501,12.7501842,29.95,5.2768047,1.614232,,0.002721,7.160666,40.9,27.8066933,0.0164854468,13.327347,29.2729953,,16.0371986,2.9714333,1.3130649E-07,3.0023553,,2.522098,36.6469968,6.5002871,6.8537393,51.2471,43.4349908,23.4340061,14.9603809,0.00031741,45.6,24.4557855,0.04401,,,8.88807359E-05,18.0000851,,25.9575643
1973/11/30,,28.6519231,23.4128671,8.563725E-10,24.3705,0.01774387341,0.1929973105,14.9122008,17.5762794,0.6689319,15.6211535,18.1724771,36.9069819,2.0509939,12.173911,29.97,5.3815243,1.6508003,,0.0028405,7.2458445,41.2,28.5508419,0.0166883333,13.4388186,29.4115453,,16.1408836,2.9853863,1.3231729E-07,3.0689482,,2.5469022,37.9388,6.5786038,6.8621286,51.8373,44.3455776,23.9002124,15.0825811,0.00031758,45.9,24.6404571,0.04427,,,8.96167332E-05,18.0000851,,25.9575643
1973/12/31,12.6662626,28.7423077,23.7051072,8.60529688E-10,24.5386,0.01859257552,0.1952918624,14.9122008,17.8475347,0.6752765,15.8230218,18.2893485,37.2551798,2.1105867,12.2459451,29.95,5.4024588,1.7089872,10.6061621,0.0029165,7.3480586,42.6,28.9342629,0.017336516,13.7360925,29.5847328,86.5969384,16.2186115,3.0579655,1.3243956E-07,3.1406679,0.0330454,2.644135,37.3268851,6.765289,6.9364715,52.1525,45.0133413,24.0429287,15.2455624,0.00031429,46.2,24.8251286,0.04467,,208.42,9.29233134E-05,18.0000851,,25.9575643
1974/01/31,,29.1942308,23.9730007,8.93002656E-10,24.7066,0.02121525505,0.2006822384,14.9122008,18.165574,0.6821523,15.9440757,18.5958424,37.5038924,2.1671419,12.8942524,29.7,5.4861965,1.8802208,,0.0030199,7.4673083,44.4,29.27256,0.0179567689,14.3058471,29.7926439,,16.4776808,2.9522627,1.3484429E-07,3.3763339,,2.6838218,39.1627068,7.053968,6.9781499,52.7812,45.377576,26.3929894,15.8973444,0.00032088,46.6,25.2999982,0.04454,,,9.37472545E-05,18.0000851,,28.3138461
1974/02/28,,29.375,24.2834599,9.15517031E-10,24.9587,0.02643189334,0.2057083997,14.9122008,18.2217299,0.6932578,16.4014651,18.8439789,37.8520903,2.1421254,13.1823891,29.76,5.5490472,1.9483816,,0.0032639,7.6263081,45.8,30.2197219,0.0183625418,14.7145437,30.069744,,16.6590222,3.0095989,1.3786855E-07,3.4429814,,2.8573906,40.1825393,7.4273384,7.0017112,54.0964,45.0436941,30.3985584,16.335258,0.00031776,47.2,25.8,0.0448,,,9.12645629E-05,18.0000851,,28.3138461
1974/03/31,12.9799875,29.5557692,24.5878732,9.56216484E-10,25.2108,0.03015123302,0.2122642623,14.9122008,18.3807495,0.6916693,16.5495968,19.0629366,37.9017464,2.210474,13.4705257,30.3,5.7165226,1.9749761,11.1065581,0.0033511,7.8250577,46.1,30.7835505,0.0185042989,14.9499323,30.5201175,89.0711087,16.8403636,3.0858715,1.4001243E-07,3.5044476,0.0343412,2.9565727,40.930401,7.7060002,7.1534314,54.5798,45.2561644,30.8171927,16.9565079,0.00033181,47.8,26,0.04493,,,9.04406743E-05,18.0000851,,28.3138461
1974/04/30,,29.9173077,24.9389371,9.97565078E-10,25.3789,0.03477761067,0.2178367455,15.0168867,18.6894168,0.7186388,16.9666628,19.3694306,38.1504591,2.2354904,13.3264574,30.25,5.8840455,2.0564377,,0.0034416,7.9215932,47.3,30.5128952,0.0187551403,15.0490561,30.9012162,,16.9440485,3.122542,1.4215631E-07,3.5505336,,2.932958,40.7944542,7.8489737,7.3105065,54.2838,44.9829884,30.6078756,17.3536405,0.00033893,48,26.9,0.04493,,,9.12645629E-05,18.1263674,,28.995409
1974/05/31,,30.0076923,25.3042168,1.021378516E-09,25.8831,0.03778589931,0.2204226691,15.0168867,18.9326323,0.7027748,17.1415371,19.6030168,38.3991719,2.2671184,13.3264574,30.14,6.1143717,2.0564377,,0.0035337,8.0351645,47.5,30.7835505,0.018902694,14.8879982,31.0397662,,16.9440485,3.1126636,1.4568597E-07,3.6223079,,2.960115,40.2505127,7.8881321,7.4023419,54.0596,45.7721636,30.3605008,17.6489994,0.00034344,48.6,27.3,0.04493,,,9.12645629E-05,18.1263674,,28.995409
1974/06/30,13.4897836,30.3692308,25.6654932,1.039130547E-09,26.1352,0.04564845776,0.2228993283,15.0168867,19.2599673,0.7223398,17.1953574,19.8219746,38.548313,2.2942792,13.5425598,30.28,6.2609602,2.0797125,11.7216439,0.003545,8.1487357,47.7,30.9639581,0.0190897712,14.7269403,31.1436788,90.9267976,17.0476619,3.2552129,1.4897107E-07,3.7094078,0.0353132,2.9671994,40.6584303,7.8289392,7.4342032,54.5185,46.0149867,30.2558422,17.7406674,0.00033685,49,27.6,0.04546,,,9.53950317E-05,18.1263674,,28.995409
1974/07/31,,30.3692308,26.0307729,1.058830469E-09,26.3033,0.05091296779,0.2253031446,15.0617521,19.493887,0.7149377,17.5451899,20.0701111,38.6478846,2.2920456,13.8188533,30.52,6.4703044,2.0880228,,0.0035935,8.313414,48.7,31.12176,0.0193653806,14.8012709,31.2822288,,17.2548888,3.3392827,1.5022642E-07,3.8477204,,2.9919949,41.0664249,8.0001432,7.5229149,54.6743,46.1667512,30.6554476,17.6795315,0.00034362,49.4,27.8,0.04731,,,9.77772836E-05,18.1806183,,31.0010892
1974/08/31,,30.55,26.363536,1.075932891E-09,26.6395,0.05645094996,0.2261044167,15.0617521,19.6061227,0.7196962,17.8007948,20.2306331,38.6975406,2.2443356,13.6911564,30.22,6.6796962,2.0880228,,0.0036112,8.495128,49.2,31.3924152,0.0195698479,15.1232891,31.5246913,,17.3326167,3.4784903,1.5073183E-07,3.8938065,,3.0982615,41.4744195,8.2505745,7.6466115,55.2312,46.6220447,30.9979666,17.8526902,0.00035038,50,27.8,0.04797,,,0.0001006664066,18.1806183,,31.0010892
1974/09/30,14.1955952,30.6403846,26.7207275,1.095200078E-09,26.8075,0.06367539268,0.2294551909,15.0617521,19.933534,0.7313305,18.1776211,20.4495909,38.7971123,2.3082169,13.75497,30.61,6.9518912,2.1312452,12.1679124,0.0036823,8.7393061,49.8,31.5503048,0.0197917056,15.519638,32.0097885,94.6380938,17.4621871,3.5525643,1.52623E-07,3.8989332,0.0362851,3.2482155,41.6103664,8.3880841,7.7672737,55.7093,47.380867,31.9969803,17.9952451,0.00035941,50.6,28.1,0.0485,,,0.0001016551044,18.1806183,,31.0010892
1974/10/31,,31.0923077,26.9480162,1.111652891E-09,27.0596,0.07570853064,0.2388883487,15.0168867,20.1954935,0.7471945,18.3389984,20.6977274,39.0457385,2.3398449,13.9464805,30.72,6.9728731,2.1877686,,0.0037744,8.9039844,51,31.7532305,0.020184831,15.74263,32.4254386,,17.6435285,3.6055916,1.5275343E-07,3.9194401,,3.15966,42.494252,8.3097674,7.8492027,57.4361,47.684396,31.9398938,18.1072678,0.00036774,51.1,28.7,0.0489,,,0.0001033907728,18.1263674,,31.8189783
1974/11/30,,31.3634615,27.232168,1.128755313E-09,27.3117,0.08306972193,0.2415471152,15.0168867,20.4760447,0.7434934,18.4601362,20.8874282,39.2945378,2.3626278,14.0102941,30.91,6.8890879,2.2276713,,0.0042139,9.0743412,51.4,32.1141333,0.0207450085,15.7550266,32.6679011,,17.7471419,3.6013119,1.5565541E-07,3.9552727,,3.1230571,42.2902547,8.4217785,8.0662519,57.9562,48.3521596,32.3965857,18.2600001,0.00037312,51.5,29.2,0.04916,,,0.0001033907728,18.1263674,,31.8189783
1974/12/31,14.7053913,31.5442308,27.422937,1.151702813E-09,27.5639,0.08847780548,0.2461362191,15.0168867,20.6070244,0.7456083,18.5004596,21.0625788,39.3939364,2.3942557,13.8188533,30.99,6.7844158,2.2775406,12.729817,0.0045549,9.1481626,51.6,32.4073067,0.0209073177,15.7178857,32.8064512,97.730827,17.9025978,3.6872577,1.5779929E-07,3.9860331,0.0353132,3.1348645,42.2902547,8.5538241,8.1770077,58.1909,48.4128653,32.2062974,17.964713,0.0003667,51.9,29.6,0.04996,,208.42,0.0001043794706,18.1263674,,31.8189783
1975/01/31,,31.9057692,27.7191804,1.184825078E-09,27.6479,0.1007699,0.2528377675,15.0467969,20.6257685,0.7524817,19.0117531,21.296165,39.7918768,2.4265091,13.6911564,30.69,6.7844158,2.3041424,,0.0046437,9.2674123,52.2,32.7229981,0.0211744954,15.9407801,33.0836373,,18.394851,3.7356536,1.6220932E-07,3.939947,,3.2789147,42.6981723,8.8488778,8.2916011,57.9544,48.6860414,31.9113505,18.0359546,0.00037624,52.1,30.4,0.04996,,,0.0001061151391,18.1625347,,37.2714138
1975/02/28,,32.1769231,28.031682,1.207123047E-09,27.9,0.1174705,0.2570626567,15.0467969,20.6818482,0.7567138,19.294352,21.4566871,39.9908469,2.43321,13.8507601,30.88,6.7634813,2.3224266,,0.0047132,9.4036978,52.2,32.7681219,0.0212909575,16.0646483,33.1875498,,18.4985359,3.7938693,1.6801329E-07,3.9245668,,3.2281429,42.6981723,9.0091538,8.3704956,58.5411,48.8378059,31.9494082,18.1479773,0.00039273,52.5,30.9,0.05022,,,0.0001052033592,18.1625347,,37.2714138
1975/03/31,15.2544239,32.3576923,28.2164052,1.229637578E-09,27.984,0.1423092,0.2640555768,15.0467969,20.8408678,0.7641159,19.6172743,21.6318377,40.1898171,2.5213931,13.7869465,31.37,6.6796962,2.3723031,13.7505757,0.0048279,9.4150549,52.7,32.384701,0.0214253369,16.138979,33.6725609,100.2049973,18.7057627,3.8532575,1.7040986E-07,3.9091866,0.0358531,3.3922658,42.018284,9.1785365,8.4251149,58.8756,49.0199233,31.6830045,18.056381,0.00040123,52.7,31.5,0.05062,,,0.0001043794706,18.1625347,,37.2714138
1975/04/30,,32.4480769,28.5309493,1.25475E-09,28.2361,0.1673601,0.2703929107,15.0617521,20.9063196,0.7879107,20.0343402,21.8216167,40.4882724,2.5485538,13.7230632,31.35,6.7216125,2.4105423,,0.0049103,9.5399833,53.6,32.2945409,0.0216066172,16.2132608,34.0882971,,18.8093762,4.0370795,1.7381725E-07,3.9245668,,3.3615665,42.018284,9.4681262,8.5738008,58.9947,49.1413348,31.8923217,18.3211361,0.00040713,52.9,32.7,0.05088,,,0.0001052033592,18.1806183,,40.465021
1975/05/31,,32.5384615,28.7704113,1.281161172E-09,28.4883,0.1993461,0.2752005432,15.0617521,21.1870232,0.774164,20.2362085,21.982217,40.7369852,2.5558801,13.8188533,31.07,6.8053502,2.4321536,,0.0049798,9.6194832,53.9,32.2494171,0.0218954011,16.2132608,34.2961221,,18.8871041,3.9771637,1.763361E-07,3.9502005,,3.3721932,41.5423159,9.8078022,8.679291,59.9316,49.5055696,31.9113505,18.4942948,0.0004165,53.2,34.1,0.05101,,,0.0001071038369,18.1806183,,40.465021
1975/06/30,15.76422,32.9,28.8739249,1.309737344E-09,28.8244,0.2387624,0.2773129879,15.0617521,21.3085547,0.777865,20.303442,22.1427391,41.0354405,2.560258,14.0102941,31.24,6.8262846,2.4354733,14.5898366,0.004962,9.6933044,53.9,32.2494171,0.0222679743,16.0399039,34.3653971,104.5348565,19.0944025,3.98927,1.7936851E-07,3.939947,0.0358531,3.4737368,41.9503106,9.9380265,8.702763,60.3064,49.6876868,32.6249317,18.3109587,0.00040783,53.6,34.8,0.05141,,,0.0001088269569,18.1806183,,40.465021
1975/07/31,,33.1711539,29.1519493,1.341776719E-09,29.2446,0.2609826,0.2792069037,15.1066174,21.4207904,0.7773363,20.6263643,22.3032612,41.0354405,2.5374751,13.8826669,31.46,6.7425469,2.4537648,,0.0049846,9.7330543,54,32.2945409,0.0224460928,16.101838,34.5386706,,19.4570852,4.059973,1.8819673E-07,3.9860331,,3.4997131,42.0862573,10.118337,8.8409176,61.0822,49.5966283,32.6249317,18.2804266,0.00040661,54.2,35.1,0.05154,,,0.0001106395433,18.2347682,,40.4844573
1975/08/31,,33.2615385,29.3731106,1.387455313E-09,29.4967,0.2841938,0.2794618539,15.1066174,21.4863184,0.7826235,20.8820529,22.4493112,40.9856114,2.512548,13.9145737,31.59,6.6796962,2.4737125,,0.0049863,9.7955186,53.9,32.4523429,0.0226400207,16.3247812,34.8850458,,19.4053142,4.0770918,1.9084601E-07,4.0014133,,3.4489413,42.4262015,10.337806,8.9797863,61.7372,49.7483927,32.7486191,18.5350043,0.00040522,54.3,35.3,0.05194,,,0.0001123752118,18.2347682,,40.4844573
1975/09/30,15.8818182,33.3519231,29.6247458,1.418196406E-09,29.5807,0.3104476,0.2832861071,15.1066174,21.68275,0.8016599,21.178065,22.6390121,41.1845816,2.6190467,14.0741078,31.87,6.6378273,2.5684677,14.4751468,0.0050897,9.8750184,55.1,32.6102324,0.0228049648,16.6220063,35.3354193,108.2461527,19.6643836,4.1161661,1.9261491E-07,4.0219202,0.0360691,3.6071605,42.1542308,10.6975164,9.1224033,61.893,49.9305101,32.7105615,18.5961401,0.00042466,54.6,35.6,0.05207,,,0.0001144404461,18.2347682,,40.4844573
1975/10/31,,33.4423077,29.9616757,1.445906563E-09,29.8328,0.3365601,0.2860177165,15.1215725,21.1308672,0.8212273,21.5009872,22.8141627,41.2840667,2.6896289,14.2656183,32.03,6.575024,2.5917425,,0.0054112,9.9829111,55.9,32.4974667,0.0229219538,16.659196,35.647157,,19.7421115,4.17702,1.9450609E-07,4.0270469,,3.5764612,42.2222812,10.8468646,9.1224033,62.548,49.9912159,33.1291958,18.6368496,0.00043282,54.9,36.1,0.0526,,,0.0001155060094,18.2528518,,43.4443528
1975/11/30,,33.5326923,30.2843081,1.478379531E-09,30.0849,0.3640879,0.2877295251,15.1215725,21.4769464,0.8291581,21.7161849,22.9602127,41.4332944,2.7285831,14.0741078,32.17,6.5540896,2.6682136,,0.0055825,10.0964823,55.6,32.317059,0.023082682,16.6467994,35.716432,,19.8457249,4.1492898,1.9525604E-07,4.0475539,,3.5835456,42.018284,10.7667266,9.1815742,63.1855,50.1429803,32.8627921,18.7895819,0.00043785,55.3,36.6,0.053,,,0.0001164947072,18.2528518,,43.4443528
1975/12/31,16.7837565,33.6230769,30.4466456,1.511068438E-09,30.169,0.3899172,0.2896962839,15.1215725,21.4956142,0.8206962,21.8507358,23.0915561,41.5327795,2.7689669,14.042201,32.34,6.3656323,2.7264004,14.8734386,0.0056261,10.1759821,55.6,32.7681219,0.0232708131,16.6839404,35.785793,112.5760118,19.8975674,4.1572923,1.9563917E-07,4.0577527,0.0362851,3.8067055,41.8822601,10.8177235,9.3295461,63.3588,50.0822746,32.2824127,18.7692271,0.00043872,55.5,37,0.05392,,208.42,0.0001186368596,18.2528518,,43.4443528
1976/01/31,,34.1653846,30.7206666,1.573632969E-09,30.337,0.4307488,0.2963614108,15.1365276,21.617222,0.8243996,22.294712,23.3396926,41.8808908,2.7873718,14.1060843,31.92,6.1981094,2.7862509,,0.005702,10.2838748,56.7,33.1514552,0.0237203252,16.8202051,36.2014431,,20.1307512,4.1358938,2.0926054E-07,4.1551061,,4.0570223,42.1542308,10.8869336,9.4403019,64.2852,50.3554505,32.8342489,18.7981109,0.00045434,55.6,37.5,0.05326,,,0.0001207005188,18.2708344,,48.4878777
1976/02/29,,34.3461539,30.826141,1.655464375E-09,30.5051,0.4740573,0.3032450665,15.1365276,21.7669458,0.8286294,22.5773947,23.5002147,42.12969,2.7785267,14.0741078,31.97,6.030634,2.8411107,,0.0057424,10.5110173,57.1,32.9485295,0.0241640405,17.0555449,36.5132666,,20.2343647,4.1511366,2.135483E-07,4.1909932,,3.9082491,42.018284,11.0071407,9.5473093,64.7861,50.3250976,32.9579363,18.9132155,0.00045902,55.8,38,0.05392,,,0.0001195486394,18.2708344,,48.4878777
1976/03/31,17.2935526,34.5269231,31.0230374,1.708287031E-09,30.5892,0.5383122,0.3097645077,15.1365276,22.7116916,0.8392038,22.8195026,23.7045439,42.2290886,2.8600983,14.2337115,32.06,5.9468488,2.8411107,15.9597748,0.0059493,10.7211241,57.3,32.9710476,0.0244006536,17.4890347,36.7557293,117.5244339,20.519391,4.1727403,2.1695568E-07,4.2268258,0.0367171,4.0121542,41.6103664,11.1965578,9.7681069,65.4061,50.234039,33.2148255,19.2393215,0.00047082,55.9,38.2,0.05405,,,0.0001195486394,18.2708344,,48.4878777
1976/04/30,,34.7980769,31.3071076,1.768686719E-09,30.6732,0.6022841,0.3154098338,15.1514828,22.7771433,0.8640584,22.9810475,23.9088732,42.4778014,2.8894927,14.2656183,32.06,6.0096996,2.8610584,,0.0062902,11.0050522,58.6,32.9034057,0.0245713944,17.5138278,37.5178404,,20.6747753,4.2181169,2.1847189E-07,4.2524595,,3.7913558,41.5423159,11.3158542,9.9661464,65.8929,50.234039,33.3004552,19.0283201,0.00047898,56.1,38.9,0.05432,,,0.0001216122987,18.2889181,,52.5188103
1976/05/31,,34.7980769,31.5364388,1.830384375E-09,30.9253,0.6615855,0.3191976655,15.1514828,23.0109868,0.8603574,23.0482811,24.0694735,42.5772865,2.9167428,14.2337115,32.28,6.030634,2.9059444,,0.0064243,11.226516,58.9,33.0386895,0.0247437161,17.5386209,37.3100155,,20.8302312,4.2177651,2.1972724E-07,4.2883466,,3.6791855,40.9983745,11.385975,10.4229136,66.4673,50.1429803,33.1291958,19.1050089,0.00049789,56.5,39.3,0.05511,,,0.0001238313165,18.2889181,,52.5188103
1976/06/30,17.7249314,34.9788462,31.5871744,1.880392969E-09,31.0934,0.743178,0.3269918577,15.1514828,22.9548308,0.8830948,23.1020176,24.1716381,42.6271156,2.9395256,14.4571289,32.31,6.0515684,2.9574845,16.9564978,0.0064372,11.2776231,59,33.3544686,0.024843315,17.4518937,37.6563905,123.0913374,21.0893721,4.2240967,2.2099074E-07,4.3293059,0.037149,3.9153336,41.1343984,11.4961648,10.3583879,67.0242,50.234039,32.9959939,19.0091122,0.00046683,56.8,39.5,0.05551,,,0.0001269731399,18.2889181,,52.5188103
1976/07/31,,35.0692308,31.8428947,1.926287969E-09,31.2614,0.8091313,0.335587322,15.2711711,22.9735749,0.8677595,23.5460776,24.4052244,42.5772865,2.9035198,14.4890356,33.11,6.177175,2.987406,,0.0067652,11.3344087,59.3,33.3544686,0.0250535791,17.5138278,37.5178404,,21.2707134,4.2464039,2.5138818E-07,4.3856999,,4.2400371,41.0664249,11.7165443,10.4229136,67.1065,50.3250976,33.1387102,18.9132155,0.00047499,57.1,39.6,0.05564,,,0.0001288626443,18.4333851,,54.991914
1976/08/31,,35.3403846,31.9646273,1.977594688E-09,31.3455,0.8533597,0.340504219,15.2711711,23.1325945,0.8735778,23.8555028,24.5802967,42.6767716,2.8623319,14.7443598,32.68,6.1981094,3.0406023,,0.0068476,11.4593371,59,33.3995924,0.025292827,17.736771,37.8643016,,21.2707134,4.3016883,2.6110492E-07,4.411279,,4.3167851,41.2023718,11.8358407,10.5109114,67.5181,50.507215,33.3765706,19.0666645,0.00047117,57.4,40.2,0.05604,,,0.0001312558695,18.4333851,,54.991914
1976/09/30,18.1170737,35.3403846,32.3786001,2.038210938E-09,31.5136,0.9183224,0.3465137597,15.2711711,23.7032213,0.8820373,24.0438741,24.8430616,42.7265141,2.9490855,14.8400802,32.74,6.2818946,3.1087631,17.2087776,0.0070044,11.6524081,60.4,33.58,0.0261554897,17.9968551,38.3839501,126.8026336,21.2965989,4.4094138,2.7005541E-07,4.4317859,0.037581,4.4372206,40.8624276,11.925996,10.7081477,67.6319,50.3858035,33.3480273,19.3927705,0.00049529,57.6,40.7,0.0567,,,0.0001335627785,18.4333851,,54.991914
1976/10/31,,35.5211538,32.4517214,2.091249844E-09,31.6816,0.9800297,0.3519041356,15.2263058,23.9651046,0.8936715,24.2995628,25.0766479,42.8259992,2.9990291,14.712453,32.59,6.3237634,3.1087631,,0.0072386,11.9874433,60.8,33.4897524,0.0276283926,17.9844585,38.7650488,,21.3224844,4.4332452,2.762425E-07,4.4471661,,4.5871745,41.2703452,11.7957717,10.8568336,68.5933,50.507215,33.1672534,19.5462195,0.00050952,57.9,41.4,0.05683,,,0.0001372757901,18.3791342,,56.6860692
