Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History,Data Notes
1939/12/31,,1242.274069,,1026732.4779598,99577,76744.13366,246008.510638298,,237497,44988.07326,1709.565275,,7634403.364,41852.73355,,,4125342.721,503908.5468,,35994.70136,20544,,24158,843346,28064,,,91178,22712.7,158652,19435.4728,3278757,14746,181086,,76306.48875,289366.0067,,,,76172,668526,313397.2222,,300502,252424,29390,12877,33210684.58,2335.4996
1940/06/30,,,,,,,,,,,,94312.63554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940/12/31,,1351.313773,,1066739.581271,113606,77988.59008,247786.170212766,,252850,45439.45841,1632.966377,,7940181.943,44323.96038,,,4165919.466,550915.9101,,40325.80223,16674,,24626,858634,26237,,,86679,23899.8,162178,,3526619,14866,178054,,67231.17907,264827.2444,,,,83121,594468,348779.5358,,258359,208396,28631,11712,31227083.27,2400.5509
1941/06/30,,,,,,,,,,,,101368.7293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941/12/31,,1582.603808,,1054214.0393501,129956,82064.75022,263476.595744681,,269414,47689.5457,1778.636862,,7850199.257,41533.7102,,,4125342.721,573403.0408,,40885.52844,16513,,24652,,28682,,,77804,24736.4,163376,,3286520,15042,175196,,63673.33643,271249.018,,,,83540,576635,381024.2607,,232806,164986,30680,12302,31728613.93,2590.1515
1942/06/30,,,,,,,,,,,,116233.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942/12/31,,1875.72736,,1097018.5551518,154046,82969.63956,267027.659574468,,274815,46338.12518,1708.847261,,8214688.242,39853.91301,,,4328228.059,439277.4564,,40652.70785,22457,,24086,,28296,,,82174,26002.6,168508,,3305373,14891,165589,,58197.63188,260705.5526,,,,88565,593406,388777.5477,,238081,147624,29137,12521,32141551.99,2469.5687
1943/06/30,,,,,,,,,,,,126376.9553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943/12/31,,2183.472986,,979527.2305477,160261,82404.3045,272357.446808511,,280046,49039.59837,1879.576497,,8449328.665,39748.84608,,,4639319.663,374360.8585,,41242.73264,,,23484,,30189,,,74129,29281.2,160368,,3471169,14805,140404,,56788.95107,255507.2995,,,,92669,613456,395731.5043,,264445,140180,29845,14701,32060465.63,2608.3976
1944/06/30,,,,,,,,,,,,124868.4648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944/12/31,,2360.629924,,1229171.1074244,166602,91686.5689,279151.063829787,,285881,51288.31781,1705.587064,,8608793.306,41004.70585,,,4558166.173,284698.3842,,39456.71166,,,24553,,31916,,,70379,31717.6,135499,,,14795,113248,,38093.81314,242163.0659,,,,96501,622692,376531.2857,,292030,118472,30604,15701,30983825.06,2904.3016
1945/01/31,,,,,162882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945/06/30,,,,,,,,,,,,117639.6732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945/12/31,,2334.204465,,1165447.5683828,,88742.51969,198642.553191489,,306574,51741.07155,1454.412957,,9352580.45,50134.29316,,,4517589.429,239581.0307,,19735.53181,,,25744,,30684,,,59601,31073.2,77282,,,14675,101611,,38993.31286,271368.6359,,,,89187,629156,356532.8228,,270131,128395,12646,9822,16030361,3186.7194
1946/06/30,,,,,,,,,,,,118601.8775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946/12/31,,2076.870469,,1078386.9670254,158514,96667.26178,94167.0212765958,,312342,55787.12528,,,10153318.36,41369.87915,,,4395857.581,248310.7554,,21445.00903,,,27559,416759.6102,33093,,,78640,31988.9,81833,13280.39,,14861,137135,,65824.10451,299051.6408,,,,92894,702095,346072.0215,,312308,195385,14771,12896,17418453.69,3748.3816
1947/03/31,,2033.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947/06/30,,2027.639,,,,,,,,,,127275.7059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947/09/30,,2023.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947/12/31,,2055.103,,1141131.5982724,165254,107419.3956,105745.744680851,,331514,57137.17795,,,9057571.149,43649.67668,,,4392604.921,290814.9138,,23058.80656,14851,,24314,641324.2994,35861.41012,,,81924,32124.6,98217,17492.2,1119345,15143,163439,,76187.62628,339612.3695,,,,94737,743136,341518.2279,,329708,211516,16288,11991,18920044.56,4363.9888
1948/03/31,,2086.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948/06/30,,2120.45,,,,,,,,,,134989.1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948/09/30,,2132.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948/12/31,,2134.981,,1159424.8599438,169372,113305.3408,134642.553191489,,355649,61392.5105,,,10564509.45,43648.42801,,,3973408.746,354854.0884,,24814.52896,16847,,27102,716329.0456,36701.76041,,111533.7031,,33142.1,123185,19111.59,1466983,15879,176075,,84323.28,363219.8208,459142,,,95004,754773,354009.9364,,340658,227021,20740,14840,21322589.6,4918.908
1949/03/31,,2105.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949/06/30,,2098.38,,,,,,,,,,148493.3201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949/09/30,,2120.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949/12/31,,2102.251,,1222321.2405567,176976,111835.1092,303050,,363680,65450.87557,,,10336702.98,48936.12719,,,4350547.932,399977.7507,,26693.04032,22272,,32278,835916.9744,37367.57642,,132376.4063,,31485.8,146393,21056.26,1618013,16697,191198,,87898.83056,372907.1636,464759,,,94988,768398,365976.998,,361461,254769,25975,15093,21773066.69,5155.7105
1950/03/31,,2184.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950/06/30,,2251.507,,,,,,,,,,160394.0071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950/09/30,,2338.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950/12/31,,2383.291,,1343264.2413108,190786,113192.6259,352863.829787234,,381802,69706.20811,2337.958764,,10845849.7,54011.59947,171118.1614,37663.2122,4513886.399,449708.4453,28081.44444,25586.34517,24085.5006,65094.53228,36690,830072.4486,37955.82162,5259.320817,128545,82869.1803,33051.6,172232,20732.38,2522974,16878,207280,3891.827734,93262.14904,391068.5819,514357,202242.9627,53937.30548,96942,802263,378090.6619,,382367,269770,31858,21079,24175612.59,5277.4833
1951/03/31,,2415.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951/06/30,,2457.517,,,,,,,,,,169800.0808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951/09/30,,2508.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951/12/31,,2513.69,,1446463.760883,199287,117592.8665,389858.510638298,,399952,73824.75762,2818.987286,,11318547.53,55694.95757,174197.86,35112.86168,4655011.533,484271.1755,36084.5748,23616.93811,22755.42013,67239.13814,39698,933175.8762,39655.91491,5579.332402,137516,94848.98621,38206.9,190950,22945.08,2949939,17241,227346,4241.155635,91176.41407,412256.3336,497487,211139.4955,58472.80016,105866,823177,392219.8525,,391603,286039,40865,27877,27328953.07,5893.0905
1952/03/31,,2540.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952/06/30,,2546.022,,,,,,,,,,174605.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952/09/30,,2564.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952/12/31,,2648.621,,1504510.3810242,215914,111675.2366,424144.680851064,,412059,80238.53256,2689.892746,,12047526.63,59208.02073,177457.4576,38361.52247,4774430.198,514897.5473,32229.77279,25151.00256,23840.61214,69455.5547,42160,981280.8768,39707.62877,5957.317099,142154,103731.9803,36104.1,213816,22513.71,2894489,17776,237788,4217.245044,92666.22476,426784.7848,499332,215993.9659,61974.6531,114934,827886,398487.874,,395611,293346,46872,28303,31001398.9,6322.667
1953/03/31,,2697.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953/06/30,,2718.709,,,,,,,,,,173153.5507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953/09/30,,2703.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953/12/31,,2662.482,,1509360.1414958,226651,117592.8665,459369.14893617,,430545,82268.39906,2991.438843,,12955334.39,62807.8625,194421.4996,41860.66411,5068504.653,531979.0192,33749.36275,32443.39033,23953.4529,76792.2734,44395,1123797.271,42478.62978,6395.593834,157074,116566.1996,36064.5,233769,25696.65,3277094,18260,254975,4285.594342,100711.2025,443732.9353,547146,228533.0163,68126.38759,114900,845878,420462.8559,,418013,302017,47506,27936,31613412.06,6713.3713
1954/03/31,,2649.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954/06/30,,2652.643,,,,,,,,,,184297.7035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954/09/30,,2682.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954/12/31,,2735.091,,1659314.6357716,224170,122448.2491,494592.553191489,,458686,90580.72882,2935.387205,,12536170.35,67151.57352,228435.2497,45701.37055,5320165.378,570850.5584,41478.24858,34248.8073,25465.99929,78373.9922,47280,1154069.034,43602.59452,6715.605418,156280,109982.2339,37149.9,256071,26507.74,3144014,18412,264608,4484.577113,105776.5588,466132.2456,547612,241478.2706,75894.3619,123056,892105,438558.5128,,431931,316632,53625,32285,34714365.8,7359.9176
1955/03/31,,2813.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955/06/30,,2858.988,,,,,,,,,,194112.7371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955/09/30,,2897.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955/12/31,,2914.993,,1801217.7067252,245513,131097.1227,554097.872340426,,484775,96796.16773,3145.727326,,13007729.18,69776.25898,223762.1604,49822.91917,5502734.094,573471.3804,47758.96158,35793.91218,25634.05701,73695.7656,49550,1256273.303,44981.88754,7137.649681,168851,113051.6501,39664.9,276827,29962.9,3463744,18876,282933,4708.753482,114715.4229,476422.8049,549579,253208.2426,77673.4786,127139,911293,455306,,439055,334363,60919,34780,37606407.57,8013.6036
1956/03/31,,2903.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458366,,,,,,,
1956/06/30,,2927.665,,,,,,,,,,204950.1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461054,,,,,,,
1956/09/30,,2925.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461329,,,,,,,
1956/12/31,,2973.179,,1923772.7335298,266688,134738.6631,593907.446808511,,511944,99871.05967,3148.461552,,13226423.71,72606.12439,238106.9596,54164.58732,5808661.796,588817.0276,54479.23204,35324.24026,25152.8183,74821.2188,51680,1331427.909,47805.51783,7420.558473,179011,122341.9016,41137.6,292062,31582.29,2767665,18644,296869,4944.243643,120376.7035,501848.4485,557413,264532.0106,83392.9629,137545,934414,462710,,442595,350828,64323,32909,41242521.77,8859.6669
1957/03/31,,2992.219,,,273342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465133,,,,,,,
1957/06/30,,2985.663,,,274213,,,,,,,210246.1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467781,,,,,,,
1957/09/30,,3014.919,,,276157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469812,,,,,,,
1957/12/31,,2983.727,,2068901.1004319,273342,141718.1839,627255.319148936,,535219,107923.5011,3482.427761,,14584148.3,74225.86932,242084.0112,58665.65238,5797807.754,613839.5558,60070.31356,38018.15355,24757.22471,75104.1016,55194,1409654.638,49257.66042,7773.034616,176082,143184.2928,41930,313561,34282.21,3763492,18704,313718,5062.980138,123952.2492,516983.5332,584937,278486.1157,86356.06923,142061,949318,471551,,467485,371871,69603,33208,43462431.026,9889.3812
1958/03/31,,2906.274,,,273313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473423,,,,,,44213211.71,
1958/06/30,,2925.379,,,279273,,,,,,,213395.1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472611,,,,,,44973402.52,
1958/09/30,,2993.068,,,282975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475111,,,,,,45609315.27,
1958/12/31,,3063.085,,2180164.4817989,286675,150367.0583,649452.127659575,,550353,116235.8301,3785.340971,,15384886.21,76050.05882,258812.4713,63341.29501,6223125.065,605543.1338,66062.25084,40122.67545,24208.69569,81415.75,54863,1468699.216,50765.38628,7754.489468,182063,135743.7993,44108.7,334602,35415.78,3996628,18301,331306,5017.37506,122760.4006,516983.5332,603993,292037.3465,90615.92611,150975,965957,477552,,479520,381419,69543,34351,46422695.12,10017.1134
1959/03/31,,3121.936,,,287026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478172,,,,,,47288036.69,
1959/06/30,,3192.38,,,290113,,,,,,,232493.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483501,,,,,,48156957.92,
1959/09/30,,3194.653,,,293272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488828,,,,,,49499260.08,
1959/12/31,,3203.759,,2244674.1323096,296038,140656.2931,697598.936170213,,575831,119666.3588,4086.887069,,14513528.49,81545.79274,273746.2251,68168.74422,6393869.592,643112.8045,73906.93665,41669.29895,27501.90962,84141.1719,56894,1568730.521,52697.43721,7657.985414,194633,127896.8756,45339.8,360202,42973.86,4263070,19148,354799,5188.015033,128421.6813,538774.5009,620646,300531.0049,99950.02427,150224,1011646,497195,,516981,413861,71572,36552,50784077.1,10823.2519
1960/03/31,,3275.757,,,301947,,,,565040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508104,,,,,,52600679.62,
1960/06/30,,3258.088,,,296140,,,,574255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516036,,,,,,53981338.74,
1960/09/30,,3274.029,,,300660,,,,584836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523376,,,,,,55332743.97,
1960/12/31,,3232.009,,2426898.9999314,301654,151732.4954,759606.382978723,,590609,134630.467,4473.975388,252052,15717483.4,85026.13007,271964.369,73148,6716562.622,689303.5101,85554.16591,27305.02,34204.57037,90586.6563,63834,1590085.636,56788.95745,8002.660658,214008,121102.6787,47123.1,382924,44167.46,4629428,20137,380228,5442.167118,140340.1667,569090.8088,705970,316709.2433,109929.3655,152722,1046908,528356,,548791,443478,75318,40853,57701385.13,11254.2935
1961/03/31,,3253.826,,,301654,,773293.617021277,9199020,594892,,,253811,,,,,,,,27796.77,,,,,,,,,,,,,,,,,,,,,,,532331,,,,,,59225859.02,
1961/06/30,,3309.059,,,309698,,782647.872340426,9324428,592293,,,253093,,,,,,,,28280.92,,,,,,,,,,,,,,,,,,,,,,,537859,,,,,,60944369.46,
1961/09/30,,3372.581,,,316760,,789568.085106383,9461764,605522,,,251892,,,,,,,,28698.85,,,,,,,,,,,,,,,,,,,,,,,540698,,,,,,62566833.1,
1961/12/31,,3438.721,,2546238.6815658,320908,162505.508,795424.468085106,9622225,611027,148503.0432,4765.56109,251648,16469167.34,89353.29432,285022.0339,83063,6979077.387,723011.9958,94578.67381,29184.21,33643.80635,88083.2891,68558,1679401.977,60064.58619,8641.574068,225359,122502.7097,50018,423150,48886.03,4877592,21085,410699,5632.752023,144511.6366,604760.8733,748239,341990.446,122984.5739,172555,1102662,542482,,592326,467932,81846,43958,64650709.66,11808.9977
1962/03/31,,3500.054,,,328332,,802269.14893617,9771767,626831,,,253065,,,,,,,,29578.49,,,,,,,,,,,,,,,,,,,,,,,542742,,,,,,66252409.25,
1962/06/30,,3531.683,,,330478,,812306.382978724,9883758,630847,,,256453,,,,,,,,29545.44,,,,,,,,,,,,,,,,,,,,,,,543710,,,,,,67694542.56,
1962/09/30,,3575.07,,,335121,,823256.382978724,10007998,643161,,,260772,,,,,,,,29863.99,,,,,,,,,,,,,,,,,,,,,,,546208,,,,,,69227914.83,
1962/12/31,,3586.827,,2665547.2670186,342445,159926.2126,832837.234042553,10077833,651399,156290.1249,5156.94605,265523,17249580.71,94188.99598,308530.9708,91925,7199147.751,728667.094,103390.6507,30304.61,35299.59072,98166.7266,74318,1759576.764,62406.77072,9243.516012,243604,129327.8607,51690.5,456594.8,50177.36,5071811,21862,438090,5728.511024,150768.8416,621789.339,781781,337339.0776,137656.0222,191112,1148627,548465,,629137,499205,83867,45271,70411161.6,12886.5621
1963/03/31,,3625.981,,,344329,,832076.595744681,10114228,660015,,,270033,,,,,,,,31049.68,,,,,,,,,,470623.2,,,,,,,,,,,,,550811,,,,,,71387176.49,
1963/06/30,,3666.669,,,348724,,838312.765957447,10360491,677467,,,272386,,,,,,,,31770.03,,,,,,,,,,480801.3,,,,,,,,,,,,,557815,,,,,,72611439.6,
1963/09/30,,3747.278,,,351280,,846982.978723404,10580245,695347,,,277012,,,,,,,,32541.32,,,,,,,,,,487846.5,,,,,,,,,,,,,564648,,,,,,74257736.03,
1963/12/31,,3771.845,,2878389.4349764,362963,156133.0926,857172.340425532,10719664,707600,158715.2949,5392.480114,281967,18340816.28,97284.71282,336672.3055,104265,7649141.703,699428.0152,117784.0694,33089.72,36003.09277,103681.4375,77066,1883810.4,65755.24903,10161.90253,264047,141053.12,53273.9,499304.5,53159.27,5037125,22921,464603,5837.333371,155536.2358,645569.3819,849709,357562.708,149627.4729,211614,1204354,575198,,642632,525803,87728,46758,76377515.75,13784.4797
1964/03/31,,3851.366,,,371190,,877780.85106383,10915026,720854,,,285300,,,,,,,,33672.49,,,,,,,,,,514534.3,,,,,,,,,,,,,585939,,,,,,78610218.76,
1964/06/30,,3893.296,,,372041,,892001.063829787,11053689,733901,,,291387,,,,,,,,34202.39,,,,,,,,,,531084.4,,,,,,,,,,,,,593333,,,,,,80966995.14,
1964/09/30,,3954.121,,,376298,,901202.127659575,11178460,740796,,,295103,,,,,,,,35024.55,,,,,,,,,,546433.1,,,,,,,,,,,,,600667,,,,,,83314873.13,
1964/12/31,,3966.335,,3215430.9958182,378887,172216.6418,912457.446808511,11269635,762459,163360.4603,5817.456997,299408,18748916.63,103284.204,336907.8875,116780,8216583.351,723387.8634,131544.366,36219.78,39120.94119,104545.2969,82153,1948699.738,68735.34032,9770.923832,281500,148753.2903,56521.2,560214.4,59120.3,5545508,23880,482147,6257.576585,169540.4562,677703.8822,914030,373541.1739,162789.1777,225671,1278198,607046,,702644,560096,92786,49209,85295542.71,15113.4389
1965/03/31,,4062.311,,,390239,,924472.340425532,11455826,777129,,,304418,,,,,,,,37019.05,,,,,,,,,,573950.2,,,,,,,,,,,,,612100,,,,,,86493212.16,
1965/06/30,,4113.629,,,393914,,937475.531914894,11596663,784647,,,308812,,,,,,,,38109.39,,,,,,,,,,589124.1,,,,,,,,,,,,,614744,,,,,,87555249.62,
1965/09/30,,4205.086,,,399637,,949719.14893617,11773240,782169,,,312561,,,,,,,,38533.96,,,,,,,,,,605226.5,,,,,,,,,,,,,618055,,,,,,88875252.49,
1965/12/31,,4301.973,,3423454.4994858,410043,187996.6318,960289.361702128,11975369,795179,167812.7617,6166.656752,314378,18900462.89,107002.4471,354739.2995,129002,8023162.208,731660.3666,145137.5191,38821.71,42913.74648,106975.6641,86179,2051353.352,74254.0498,10502.08943,303711,152953.3832,59975.6,622593.4,64088.75,6065856,24354,503550,6382.728117,179075.2446,713691.7889,1009270,394171.0082,182528.6028,243178,1312588,620031,,739660,586888,96400,51815,90260207.7,16027.3577
1966/03/31,,4406.693,,,417572,,971467.021276596,12170789,806346,,,315321,,,,,,,,39589.16,,,,,,,,,,632199.6,,,,,,,,,,,,,622700,,,,,,91964602.51,
1966/06/30,,4421.747,,,425679,,979679.787234043,12320404,815121,,,316117,,,,,,,,40981.89,,,,,,,,,,645719.3,,,,,,,,,,,,,626097,,,,,,94207841.5,
1966/09/30,,4459.195,,,425610,,986600,12441215,827130,,,319410,,,,,,,,42253.97,,,,,,,,,,663171,,,,,,,,,,,,,628747,,,,,,96819720.06,
1966/12/31,,4495.777,,3660509.3982313,430882,189210.4749,988196.808510638,12520264,829852,174125.3169,6653.349029,323041,21008084.49,112732.042,368705.0257,130649,7995542.838,738487.4882,146257.3249,43473.91,45050.76725,104545.2869,93417,2142168.524,77926.09372,11632.50217,340784,170103.7626,63629.9,678086.4,67566.25,6261683,24596,536842,6472.072081,184140.601,750686.1013,1067700,419046.007,209071.2698,261337,1330273,629788,,757723,617479,100153,53045,99860178.02,16426.4366
1967/03/31,,4535.591,,,429154,,984167.021276596,12657967,860021,,,330131,,,,,,,,44448.04,,,,,,,,,,697678.3,,,,,,,759327.0268,,,,,,632704,,,,,,102575672.08,
1967/06/30,,4538.37,,,438096,,978615.957446809,12753824,861388,,,336022,,,,,,,,45024,,,,,,,,,,714159.1,,,,,,,775873.0643,,,,,,636944,,,,,,105032279.61,
1967/09/30,,4581.309,,,440312,,978615.957446808,12915621,904702,,,341271,,,,,,,,46245.2,,,,,,,,,,729423,,,,,,,786147.1051,,,,,,641376,,,,,,107856299.39,
1967/12/31,,4615.853,,3891085.0965929,441734,194217.8089,985687.234042553,13049948,888274,182623.6721,7010.946765,346740,21690127.32,117471.037,382702.8768,133204,8614281.292,723855.9893,147846.6579,47437.39,44392.1254,111501.8047,96968,2256211.47,79650.59435,13054.08181,367329,178153.9407,66043,750717.9,71540.74,7099585,25867,578152,6484.902154,194271.3137,797676.587,1125360,434212.065,227463.8284,275364,1357418,647335,,789270,646415,98966,54198,110927186.51,17053.0074
1968/03/31,,4709.993,,,444506,,988956.382978724,13292230,902859,,,348184,,,,,,,,49039.64,,,,,,,,,,765029.6,,,,,,,806833.2332,,,,,,657095,,,,,,113786699.19,
1968/06/30,,4788.688,,,456577,,1004848.93617021,13440748,906862,,,353136,,,,,,,,50583.86,,,,,,,,,,780516.9,,,,,,,807345.0468,,,,,,663902,,,,,,117056840.1,
1968/09/30,,4825.799,,,463471,,1019677.65957447,13707386,916650,,,357594,,,,,,,,52299.73,,,,,,,,,,801346.5,,,,,,,813692.5784,,,,,,673330,,,,,,120264279.49,
1968/12/31,,4844.779,,4207157.8803044,470107,202563.1362,1040210.63829787,13923445,933980,203024.9222,7140.041305,364749,22466676.99,124660.4248,392346.7452,137518,8925150.133,799921.3316,166237.1182,53693.72,47495.6989,125630.7813,97355,2367782.202,83167.83293,14823.76267,398480,190229.2078,65473.5,819564.3,76012.21,7499836,27965,619827,6828.631477,207978.5327,815694.2519,1206760,460505.4481,247742,291773,1401365,682557,,830168,673985,98584,55443,125217489.12,17887.1182
1969/03/31,,4920.605,,,475656,,1059754.25531915,14102595,940692,,,372110,,,,,,,,55035.87,,,,,,,,,,839603.9,,,,,,,822617.4108,,,,,,685482,,,,,,129240661.55,
1969/06/30,,4935.564,,,477752,,1079602.12765957,14265389,939899,,,378030,,,,,,,,56670.37,,,,,,,,,,858654,,,,,,,828024.6636,,,,,,690391,,,,,,133088924.76,
1969/09/30,,4968.164,,,483054,,1099221.27659574,14442529,982822,,,384462,,,,,,,,58821.36,,,,,,,,,,876770.5,,,,,,,836785.4028,,,,,,692932,,,,,,137156079.94,
1969/12/31,,4943.935,,4473228.0041133,490536,219860.5276,1118382.9787234,14541536,969556,223181.3294,7487.873947,389599,23302617.95,132596.9912,401594.4075,153978,9509389.395,896973.7514,184643.1966,61501.43,53182.86448,126184.375,101054,2478003.728,84463.51452,16835.94457,430029,197992.7387,66868.5,892901.9,82968.61,8080356,29660,660405,7354.547839,222537.0301,852436.7429,1273230,455854.0797,262700,320405,1471889,695689,,884139,721042,98153,60762,140841451.38,18685.276
1970/03/31,,4936.594,,,493466,,1135189.36170213,14662885,990426,,,397389,,,,,,,,63233.12,,,,,,,,,,909956.6,,,,,,,849376.2794,,,,,1492542,697720,,,,,,145016262.3,
