date,Brazil,Australia,Canada,Chile,China,Colombia,EMU,Indonesia,India,Japan,Korea,Malaysia,Mexico,Norway,New Zealand,Philippines,Poland,Russia,South Africa,Singapore,Sweden,Switzerland,Taiwan,Thailand,Turkey,UK,USA
20130515,0.089510,0.032925,0.017640,0.047550,0.034200,0.055000,0.008200,0.061000,0.067300,0.005750,0.026300,0.032450,0.046550,0.023350,0.033875,0.022750,0.026900,0.070000,0.056200,0.009175,0.016420,0.004380,0.010750,0.029850,0.068500,0.010660,0.009925
20130516,0.089110,0.032725,0.017050,0.046950,0.034300,0.055000,0.007800,0.061000,0.067100,0.005325,0.026300,0.032200,0.045900,0.023150,0.033550,0.022750,0.026950,0.069900,0.056000,0.009055,0.016080,0.004330,0.010750,0.029500,0.067400,0.010370,0.009315
20130517,0.089420,0.032475,0.017140,0.047000,0.034300,0.055000,0.007600,0.061000,0.067000,0.005063,0.026300,0.032050,0.046600,0.023150,0.033250,0.022750,0.026850,0.070000,0.056200,0.008800,0.015990,0.004200,0.010750,0.029150,0.067200,0.010405,0.009905
20130520,0.090520,0.032475,0.017140,0.047000,0.034600,0.055000,0.007980,0.061000,0.067050,0.005475,0.026725,0.032280,0.046750,0.023150,0.033875,0.022875,0.027500,0.069800,0.057200,0.009275,0.016430,0.004200,0.010875,0.029400,0.068300,0.010640,0.009975
20130521,0.090170,0.032875,0.017155,0.046250,0.034600,0.055000,0.008450,0.061000,0.067100,0.005613,0.026775,0.032350,0.046450,0.023750,0.033975,0.022875,0.027600,0.070300,0.057800,0.009475,0.016630,0.004380,0.010800,0.029250,0.069200,0.010720,0.009880
20130522,0.090850,0.033000,0.017595,0.046350,0.034600,0.055000,0.008200,0.061000,0.067750,0.005525,0.026850,0.032950,0.048000,0.023250,0.033975,0.022875,0.027300,0.070600,0.058000,0.009705,0.016100,0.004250,0.010900,0.029850,0.068600,0.010327,0.010525
20130523,0.091010,0.033100,0.017670,0.047550,0.034500,0.055000,0.008730,0.061000,0.068000,0.005013,0.026900,0.033300,0.048350,0.023650,0.034550,0.022875,0.028400,0.071600,0.058900,0.010205,0.016580,0.004375,0.011075,0.030050,0.069500,0.010537,0.010600
20130524,0.091430,0.033275,0.017720,0.047850,0.034700,0.055000,0.008800,0.061000,0.068050,0.005188,0.026925,0.033300,0.049100,0.023950,0.034450,0.023000,0.028100,0.072300,0.058700,0.010205,0.016520,0.004380,0.011250,0.030050,0.069600,0.010618,0.010710
20130527,0.091630,0.033025,0.018110,0.048850,0.034700,0.055000,0.009030,0.061000,0.068050,0.005125,0.026775,0.033600,0.049200,0.024150,0.034350,0.023000,0.028100,0.072300,0.058700,0.010705,0.016680,0.004380,0.011125,0.029950,0.069600,0.010618,0.010710
20130528,0.092330,0.033325,0.018435,0.049400,0.034500,0.055000,0.009080,0.061000,0.068450,0.005663,0.027050,0.034050,0.050350,0.023850,0.034650,0.025250,0.028400,0.072200,0.059800,0.010600,0.016760,0.004650,0.011400,0.030600,0.069900,0.011022,0.011935
20130529,0.091730,0.034025,0.018820,0.049550,0.035100,0.055000,0.009690,0.061000,0.069300,0.005738,0.028250,0.034850,0.051000,0.024350,0.035650,0.026500,0.029500,0.074000,0.061100,0.010600,0.017580,0.005100,0.011750,0.031650,0.071800,0.011540,0.011975
20130530,0.091730,0.033625,0.018650,0.049850,0.035200,0.055000,0.009670,0.061000,0.069000,0.005500,0.028050,0.034750,0.051850,0.024250,0.035150,0.027000,0.029500,0.074200,0.063100,0.012250,0.017880,0.005100,0.011700,0.031450,0.074300,0.011334,0.011985
20130531,0.095330,0.033250,0.018930,0.050050,0.035100,0.055000,0.009430,0.061000,0.070000,0.005300,0.028375,0.034550,0.052550,0.024450,0.034850,0.027500,0.030450,0.075000,0.065900,0.011725,0.017980,0.005200,0.011675,0.031250,0.076300,0.011705,0.012365
20130603,0.095530,0.033550,0.018660,0.049150,0.035300,0.055000,0.009670,0.061000,0.070000,0.004888,0.028325,0.034750,0.051950,0.024950,0.034850,0.027000,0.030200,0.074900,0.064800,0.012250,0.018390,0.005230,0.011700,0.031650,0.078100,0.011818,0.012220
20130604,0.094930,0.033800,0.018800,0.049150,0.035500,0.055000,0.009850,0.061000,0.069000,0.005025,0.028375,0.034700,0.050750,0.024950,0.035100,0.027500,0.029350,0.074400,0.064300,0.011850,0.018490,0.005350,0.011875,0.031450,0.076300,0.011977,0.012355
20130605,0.096530,0.033325,0.018560,0.049050,0.035600,0.055000,0.009700,0.061000,0.069300,0.004825,0.028525,0.034400,0.051850,0.024650,0.035350,0.027500,0.030150,0.073900,0.067800,0.011450,0.018380,0.005350,0.011875,0.030700,0.077900,0.011790,0.012145
20130606,0.097820,0.032800,0.018495,0.048650,0.035500,0.055000,0.010320,0.061000,0.069200,0.004738,0.028525,0.034200,0.052850,0.024850,0.035000,0.027500,0.032600,0.073900,0.070200,0.011340,0.018380,0.005480,0.011575,0.030350,0.081800,0.012116,0.012000
20130607,0.098130,0.032400,0.019590,0.048750,0.035600,0.055000,0.010590,0.061000,0.069500,0.004775,0.028175,0.034250,0.053750,0.024950,0.034600,0.027500,0.032350,0.074200,0.071400,0.011600,0.018675,0.005550,0.011450,0.030350,0.079800,0.012560,0.012825
20130610,0.100730,0.032400,0.020410,0.048950,0.035600,0.055000,0.010950,0.061000,0.070950,0.004725,0.028525,0.035000,0.056300,0.025300,0.035300,0.028000,0.034300,0.073900,0.074800,0.012750,0.018600,0.005700,0.011725,0.031150,0.081700,0.013430,0.013405
20130611,0.101670,0.033300,0.020320,0.049900,0.035600,0.055000,0.011500,0.061000,0.071200,0.005075,0.028875,0.035950,0.054575,0.025950,0.035650,0.031500,0.035600,0.074800,0.074100,0.014750,0.019140,0.006430,0.012050,0.032500,0.085500,0.014423,0.013190
20130612,0.104630,0.033900,0.020320,0.049950,0.035600,0.055000,0.011130,0.061000,0.071200,0.005338,0.029400,0.035500,0.054550,0.025950,0.036400,0.031500,0.034600,0.074800,0.072600,0.014100,0.019400,0.006250,0.012050,0.032400,0.083900,0.014000,0.013413
20130613,0.102230,0.033375,0.019980,0.049850,0.035700,0.055000,0.010825,0.061000,0.071050,0.005200,0.028775,0.035000,0.053300,0.025550,0.036475,0.032000,0.033150,0.073700,0.071500,0.013750,0.019120,0.006280,0.011950,0.031400,0.080600,0.013690,0.012885
20130614,0.102880,0.033150,0.019240,0.049000,0.036600,0.055000,0.010230,0.061000,0.070150,0.004863,0.028475,0.034850,0.052300,0.025150,0.036425,0.031375,0.031850,0.073700,0.070000,0.013100,0.018860,0.006230,0.011900,0.031050,0.077900,0.012950,0.012120
20130617,0.104970,0.033500,0.019340,0.049250,0.037000,0.055000,0.010250,0.061000,0.069900,0.004925,0.029225,0.035350,0.053700,0.025150,0.036560,0.031750,0.032550,0.073500,0.070000,0.013680,0.018875,0.006180,0.011950,0.031500,0.078200,0.013089,0.012315
20130618,0.108320,0.033300,0.019485,0.049700,0.037600,0.055000,0.010750,0.061000,0.070350,0.004813,0.029025,0.035800,0.054750,0.025150,0.036650,0.031750,0.033700,0.073200,0.072400,0.013400,0.019100,0.005950,0.012125,0.032200,0.081000,0.013720,0.012510
20130619,0.112120,0.033450,0.020645,0.050400,0.039300,0.055000,0.010660,0.061000,0.070250,0.004725,0.029200,0.035850,0.057600,0.025050,0.036725,0.031750,0.033300,0.073300,0.071200,0.013100,0.019550,0.005930,0.012050,0.032000,0.080600,0.013604,0.014465
20130620,0.113390,0.034875,0.021710,0.051800,0.040800,0.055000,0.012420,0.061000,0.074500,0.005025,0.030375,0.037200,0.060900,0.025150,0.038300,0.036500,0.037200,0.074300,0.075100,0.015280,0.021130,0.006900,0.012575,0.033400,0.087000,0.015703,0.015463
20130621,0.113020,0.036550,0.022335,0.051700,0.040100,0.055000,0.012980,0.061000,0.073950,0.005188,0.031275,0.037850,0.061000,0.025550,0.038900,0.037000,0.038300,0.074300,0.074400,0.015925,0.021130,0.007250,0.012775,0.033250,0.088500,0.016270,0.016340
20130624,0.108910,0.038775,0.022920,0.051650,0.040000,0.055000,0.014020,0.061000,0.076150,0.005313,0.032250,0.039200,0.059000,0.027050,0.040000,0.038750,0.040950,0.075400,0.076000,0.018400,0.022600,0.008580,0.013525,0.034400,0.091400,0.018140,0.016600
20130625,0.106210,0.037375,0.023015,0.051500,0.038400,0.055000,0.013280,0.061000,0.074600,0.005225,0.031500,0.037700,0.060000,0.026450,0.038950,0.039250,0.039600,0.075400,0.074600,0.017050,0.022580,0.008300,0.013200,0.033100,0.089200,0.017120,0.016675
20130626,0.106310,0.037550,0.022765,0.051050,0.037700,0.055000,0.012690,0.061000,0.075750,0.005450,0.031150,0.037150,0.059000,0.025950,0.039600,0.038000,0.037700,0.074200,0.073400,0.016900,0.022130,0.007970,0.012850,0.032900,0.088000,0.015983,0.016175
20130627,0.105100,0.036875,0.022295,0.050650,0.038200,0.055000,0.012320,0.061000,0.076400,0.005038,0.030825,0.037050,0.057600,0.025650,0.039300,0.039250,0.036650,0.073000,0.070900,0.016750,0.021500,0.008080,0.012675,0.032600,0.084900,0.015990,0.015470
20130628,0.107390,0.035950,0.022420,0.050800,0.038300,0.055000,0.012200,0.061000,0.075300,0.004950,0.030325,0.037300,0.057100,0.026050,0.038850,0.039250,0.038000,0.072500,0.071500,0.016400,0.021930,0.007775,0.012500,0.032500,0.087600,0.015517,0.015545
20130701,0.107500,0.036675,0.022420,0.050250,0.038200,0.055000,0.012280,0.061000,0.075400,0.005125,0.031200,0.037750,0.056300,0.026350,0.039500,0.039000,0.037700,0.072500,0.071600,0.013450,0.022130,0.007680,0.012850,0.032500,0.086600,0.015470,0.015710
20130702,0.106060,0.036225,0.022175,0.050150,0.038000,0.055000,0.012060,0.061000,0.075700,0.005125,0.030900,0.037600,0.056200,0.026150,0.039375,0.037750,0.035850,0.072500,0.070200,0.016550,0.021825,0.007550,0.012700,0.032600,0.085100,0.015176,0.015620
20130703,0.106560,0.035850,0.022255,0.050150,0.037700,0.055000,0.011920,0.061000,0.077000,0.005150,0.030925,0.037900,0.056900,0.026150,0.039750,0.037750,0.036500,0.072400,0.071300,0.016750,0.021600,0.007325,0.013000,0.032450,0.087700,0.015613,0.016050
20130704,0.107810,0.036525,0.022110,0.050200,0.037700,0.055000,0.011400,0.061000,0.075750,0.005113,0.031000,0.038300,0.056900,0.025550,0.040550,0.039000,0.035400,0.072100,0.071100,0.017650,0.021080,0.007300,0.013350,0.032550,0.087100,0.014938,0.016050
20130705,0.107010,0.036875,0.023230,0.050450,0.038000,0.055000,0.011600,0.061000,0.077200,0.005088,0.031250,0.038650,0.059850,0.025950,0.040650,0.039500,0.037200,0.072600,0.072400,0.017800,0.021400,0.007030,0.013925,0.032650,0.090200,0.015700,0.017990
20130708,0.106210,0.037600,0.022385,0.050150,0.038400,0.055000,0.011330,0.061000,0.078000,0.005263,0.031875,0.039300,0.058700,0.025950,0.041600,0.040250,0.036250,0.072700,0.071700,0.018900,0.021050,0.007100,0.014100,0.033400,0.093300,0.015353,0.016985
20130709,0.106210,0.037000,0.022145,0.049600,0.039300,0.055000,0.010800,0.061000,0.077100,0.005238,0.031725,0.038500,0.056580,0.025950,0.041050,0.040250,0.035150,0.072200,0.070800,0.018150,0.020750,0.006970,0.014025,0.033000,0.093400,0.014790,0.016680
20130710,0.105800,0.036550,0.022460,0.049150,0.039400,0.055000,0.011245,0.061000,0.076600,0.005088,0.031400,0.037800,0.056900,0.026050,0.040600,0.039750,0.035700,0.072200,0.071400,0.017700,0.020800,0.007020,0.013700,0.032800,0.095600,0.015015,0.016900
20130711,0.105500,0.035900,0.021745,0.048900,0.039900,0.055000,0.011110,0.061000,0.076050,0.004788,0.030350,0.037500,0.055450,0.026050,0.039750,0.038750,0.035350,0.072000,0.070400,0.017050,0.020630,0.006970,0.013650,0.032800,0.096700,0.014747,0.015710
20130712,0.105590,0.035850,0.021775,0.048850,0.040300,0.055000,0.010950,0.061000,0.076200,0.004763,0.030225,0.037250,0.055300,0.026050,0.039650,0.039250,0.034350,0.070800,0.070200,0.016250,0.020250,0.006900,0.013400,0.032850,0.094800,0.014400,0.016205
20130715,0.103750,0.035600,0.021560,0.048450,0.040300,0.055000,0.011160,0.061000,0.077000,0.004763,0.030550,0.037850,0.055400,0.026050,0.039800,0.038750,0.034300,0.070200,0.069200,0.016500,0.020480,0.007030,0.013575,0.033150,0.092800,0.014548,0.015780
20130716,0.103150,0.036150,0.021305,0.048450,0.040100,0.055000,0.010850,0.061000,0.082750,0.004838,0.030500,0.038150,0.054950,0.025950,0.039900,0.038750,0.034100,0.069800,0.068900,0.016175,0.020180,0.007100,0.013475,0.033300,0.089800,0.013650,0.015510
20130717,0.102050,0.036125,0.020995,0.048450,0.040300,0.055000,0.010600,0.061000,0.082250,0.004738,0.030800,0.038550,0.053800,0.025850,0.039700,0.038750,0.034550,0.069700,0.068300,0.016450,0.020050,0.007000,0.013350,0.033300,0.090000,0.013430,0.014925
20130718,0.101720,0.035575,0.021200,0.048800,0.040300,0.055000,0.010310,0.061000,0.081100,0.004688,0.030375,0.038450,0.054800,0.025750,0.039450,0.037500,0.034050,0.070000,0.068200,0.015625,0.019880,0.006930,0.013250,0.033550,0.090400,0.013104,0.015155
20130719,0.101370,0.035400,0.021025,0.049050,0.040300,0.055000,0.010525,0.061000,0.081050,0.004650,0.030300,0.038450,0.055000,0.025450,0.039750,0.036750,0.033500,0.070000,0.068800,0.016050,0.020030,0.006790,0.013375,0.033850,0.090800,0.013540,0.014870
20130722,0.100970,0.034925,0.020900,0.049400,0.042000,0.055000,0.010630,0.061000,0.081900,0.004488,0.030150,0.037900,0.054250,0.025450,0.039750,0.035750,0.032900,0.070000,0.069000,0.015850,0.020200,0.006750,0.013350,0.033850,0.090200,0.013576,0.014905
20130723,0.100150,0.034875,0.021255,0.049350,0.041700,0.055000,0.011130,0.061000,0.082600,0.004438,0.030250,0.037900,0.053150,0.025550,0.039450,0.035250,0.033750,0.069500,0.070100,0.016000,0.020600,0.006800,0.013300,0.033750,0.088800,0.013944,0.015045
20130724,0.101700,0.035025,0.021930,0.049650,0.041200,0.055000,0.011860,0.061000,0.084000,0.004350,0.030475,0.038500,0.054600,0.025950,0.039775,0.035250,0.034400,0.069600,0.070400,0.016850,0.021030,0.007150,0.013450,0.034250,0.089300,0.014551,0.015665
20130725,0.102270,0.035475,0.022190,0.049500,0.041000,0.055000,0.011920,0.061000,0.083100,0.004500,0.031125,0.039000,0.055400,0.026050,0.040275,0.035000,0.034700,0.070100,0.071900,0.016800,0.021280,0.007200,0.013650,0.034200,0.092000,0.014371,0.015905
20130726,0.102740,0.035325,0.021760,0.049600,0.040900,0.055000,0.011830,0.061000,0.083000,0.004463,0.031100,0.039200,0.055625,0.025850,0.041525,0.034750,0.034550,0.070200,0.073000,0.016950,0.020975,0.007080,0.013500,0.034000,0.092800,0.013810,0.015295
20130729,0.104140,0.034950,0.021915,0.049500,0.041300,0.055000,0.011880,0.061000,0.082800,0.004500,0.030775,0.040000,0.056800,0.025750,0.041575,0.033750,0.034800,0.070100,0.073700,0.016850,0.021200,0.007000,0.013550,0.034150,0.093000,0.013966,0.015435
20130730,0.105170,0.034000,0.022330,0.048800,0.041100,0.055000,0.011890,0.061000,0.084500,0.004500,0.030900,0.040000,0.057100,0.025750,0.041125,0.029500,0.034900,0.069500,0.073000,0.017180,0.020950,0.006950,0.014050,0.035000,0.092400,0.013834,0.015565
20130731,0.104390,0.033900,0.021990,0.049100,0.040900,0.055000,0.011880,0.061000,0.084800,0.004475,0.031175,0.040250,0.056900,0.026050,0.041400,0.029500,0.035400,0.069800,0.072900,0.017450,0.020980,0.007050,0.014275,0.034850,0.092900,0.013900,0.015645
20130801,0.106790,0.033700,0.022920,0.048600,0.040100,0.055000,0.012080,0.061000,0.084000,0.004450,0.031200,0.039650,0.058150,0.026050,0.041225,0.029250,0.035800,0.069300,0.072800,0.017130,0.020980,0.007050,0.014100,0.034700,0.092900,0.014010,0.016680
20130802,0.104990,0.034300,0.021980,0.048800,0.040100,0.055000,0.012000,0.061000,0.084500,0.004588,0.031850,0.040100,0.056400,0.026150,0.042025,0.031750,0.036150,0.069300,0.072500,0.017950,0.020800,0.007280,0.014600,0.034900,0.091800,0.014405,0.015315
20130805,0.104510,0.034300,0.021980,0.048650,0.040300,0.055000,0.012170,0.061000,0.083800,0.004338,0.031300,0.038900,0.055650,0.026250,0.041025,0.031500,0.036450,0.069300,0.071300,0.017000,0.021100,0.007280,0.014100,0.034100,0.092100,0.015030,0.015645
20130806,0.104960,0.033925,0.022170,0.048600,0.040000,0.055000,0.012240,0.061000,0.084800,0.004363,0.031250,0.038950,0.055950,0.026450,0.041450,0.031375,0.036600,0.069100,0.071900,0.016850,0.021080,0.007450,0.014400,0.034000,0.092100,0.015349,0.015695
20130807,0.105090,0.033625,0.021985,0.048600,0.040300,0.055000,0.012100,0.061000,0.084250,0.004150,0.031575,0.038650,0.055650,0.026150,0.041650,0.031625,0.036600,0.068900,0.072500,0.016400,0.020950,0.007120,0.014075,0.033550,0.092100,0.015586,0.015460
20130808,0.104630,0.033800,0.022000,0.048800,0.040600,0.055000,0.012010,0.061000,0.083900,0.004200,0.031500,0.038650,0.054800,0.026050,0.041725,0.030000,0.036400,0.068500,0.071300,0.016400,0.021050,0.007100,0.013825,0.033250,0.092100,0.015473,0.015345
20130809,0.104170,0.034175,0.021880,0.048800,0.040600,0.055000,0.012000,0.061000,0.083900,0.004238,0.031600,0.038650,0.054400,0.026450,0.042425,0.030000,0.036350,0.068400,0.071300,0.016400,0.021200,0.007125,0.013950,0.033300,0.092100,0.015430,0.015265
20130812,0.105600,0.034300,0.021985,0.048900,0.041300,0.055000,0.012010,0.061000,0.085050,0.004175,0.031300,0.038100,0.054950,0.026450,0.042025,0.029500,0.036550,0.068500,0.071500,0.016400,0.021180,0.006930,0.014050,0.033300,0.093200,0.015520,0.015435
20130813,0.108100,0.034750,0.022820,0.049150,0.042300,0.055000,0.013020,0.061000,0.086050,0.004100,0.031600,0.038700,0.056550,0.027050,0.042275,0.029500,0.037150,0.068800,0.072400,0.017050,0.021900,0.007500,0.014300,0.033800,0.095700,0.016690,0.016515
20130814,0.110300,0.035375,0.023060,0.049300,0.042600,0.055000,0.012890,0.061000,0.087150,0.004275,0.032050,0.039350,0.056850,0.026950,0.042900,0.029500,0.038450,0.069400,0.072100,0.017400,0.022300,0.007850,0.014475,0.034000,0.094800,0.017144,0.016435
20130815,0.113010,0.035800,0.023535,0.049350,0.042700,0.055000,0.013420,0.061000,0.087150,0.004238,0.032050,0.039700,0.058350,0.027250,0.043775,0.029500,0.038450,0.069500,0.073500,0.017380,0.022850,0.008100,0.014400,0.033900,0.096400,0.017928,0.016925
20130816,0.114700,0.036550,0.023860,0.049750,0.042600,0.055000,0.013260,0.061000,0.089000,0.004363,0.032375,0.040000,0.058800,0.027150,0.043300,0.029750,0.039400,0.069500,0.074100,0.017830,0.022725,0.007880,0.014575,0.034400,0.096700,0.017852,0.017490
20130819,0.117640,0.037025,0.024180,0.050450,0.043300,0.055000,0.013460,0.061000,0.091500,0.004413,0.033000,0.040550,0.060600,0.027250,0.044250,0.029750,0.040250,0.069900,0.076700,0.018350,0.023050,0.008100,0.014800,0.034500,0.098100,0.018190,0.018010
20130820,0.113780,0.036775,0.023475,0.050900,0.043200,0.055000,0.013030,0.061000,0.089500,0.004250,0.032400,0.040300,0.059150,0.027250,0.043625,0.029750,0.039200,0.070100,0.075500,0.017950,0.022600,0.007850,0.014425,0.034100,0.098200,0.017491,0.017375
20130821,0.116200,0.036650,0.023890,0.051000,0.042300,0.055000,0.013400,0.061000,0.086500,0.004250,0.032450,0.040100,0.059300,0.027450,0.043725,0.029750,0.040000,0.070700,0.076400,0.018050,0.022850,0.008020,0.014425,0.034500,0.096800,0.017824,0.018020
20130822,0.116630,0.037350,0.024235,0.051150,0.042500,0.055000,0.013780,0.062000,0.088050,0.004425,0.032925,0.040950,0.059550,0.027850,0.044400,0.031250,0.040850,0.071300,0.077000,0.019000,0.023930,0.008300,0.014650,0.035500,0.100700,0.017878,0.018780
20130823,0.112550,0.037075,0.023805,0.051100,0.042600,0.055000,0.014200,0.063000,0.085000,0.004613,0.032725,0.040200,0.058350,0.028150,0.044150,0.032000,0.040350,0.071400,0.075300,0.019050,0.024430,0.008660,0.014550,0.035000,0.100500,0.018174,0.018275
20130826,0.113260,0.036900,0.023370,0.051050,0.042600,0.055000,0.013870,0.063000,0.085000,0.004575,0.032350,0.039800,0.059175,0.027850,0.043925,0.032000,0.040350,0.071400,0.075300,0.018500,0.024380,0.008480,0.014400,0.034700,0.100500,0.018174,0.017895
20130827,0.113410,0.036450,0.022660,0.050550,0.042500,0.055000,0.013490,0.063000,0.087450,0.004488,0.032375,0.040200,0.059100,0.027550,0.043650,0.031250,0.039750,0.071100,0.076200,0.018400,0.023650,0.008200,0.014375,0.035400,0.100500,0.017360,0.017175
20130828,0.112120,0.036150,0.023345,0.050700,0.042700,0.055000,0.013650,0.064000,0.089500,0.004300,0.032150,0.040800,0.060050,0.027850,0.043275,0.032000,0.040550,0.071200,0.076600,0.018450,0.024130,0.008290,0.014600,0.036000,0.100400,0.017587,0.017745
20130829,0.115420,0.036350,0.022980,0.051050,0.043100,0.055000,0.013580,0.064000,0.087000,0.004225,0.031975,0.041000,0.059650,0.027950,0.043475,0.032125,0.040300,0.071400,0.076500,0.018150,0.024030,0.007950,0.014575,0.036300,0.098500,0.017239,0.017565
20130830,0.116200,0.036100,0.023070,0.051200,0.042800,0.055000,0.013520,0.065000,0.086200,0.004275,0.031600,0.040750,0.060000,0.028150,0.043475,0.032000,0.039800,0.071400,0.075400,0.018100,0.023650,0.007850,0.014450,0.035750,0.098500,0.017225,0.017708
20130902,0.116980,0.036725,0.023070,0.051250,0.042900,0.055000,0.014000,0.065000,0.085700,0.004400,0.032000,0.040600,0.060300,0.028550,0.044000,0.032250,0.040300,0.071300,0.075300,0.018550,0.024230,0.008020,0.014650,0.036000,0.097300,0.017750,0.017708
20130903,0.117540,0.037525,0.023670,0.051350,0.043400,0.055000,0.014350,0.065000,0.086200,0.004400,0.031975,0.040050,0.061100,0.028750,0.044375,0.033250,0.041200,0.071700,0.076400,0.018250,0.024600,0.008110,0.014700,0.035800,0.099400,0.018352,0.018315
