Start Date,2003-05-01,,
End Date,,,
,,,
,EEM US Equity,MXEF Index,ACWI US Equity
,Last Price,Last Price,Last Price
Dates,PX_LAST,PX_LAST,PX_LAST
2018-11-22,40.21,975.99,67.9
2018-11-23,39.74,969.17,67.45
2018-11-26,40.23,976.57,68.44
2018-11-27,40.51,980.16,68.52
2018-11-28,41.48,991.67,69.91
2018-11-29,41.12,998.05,69.62
2018-11-30,41.08,994.72,69.83
2018-12-03,41.91,1016.87,70.73
2018-12-04,41.02,1014.25,68.75
2018-12-05,41.02,1001.91,68.75
2018-12-06,40.64,978.93,68.45
2018-12-07,39.88,981.37,67.14
2018-12-10,39.46,962.79,66.94
2018-12-11,39.76,964.8,67.03
2018-12-12,40.41,978.9,67.74
2018-12-13,40.4,985.52,67.68
2018-12-14,39.83,971.9,66.59
2018-12-17,39.46,967.82,65.58
2018-12-18,39.14,962.98,64.95
2018-12-19,38.49,967.65,64.05
2018-12-20,38.79,959.79,63.49
2018-12-21,38.52,957.33,62.29
2018-12-24,38.16,952.84,61.18
2018-12-25,38.16,950.27,61.18
2018-12-26,38.92,950.15,63.44
2018-12-27,38.87,952.33,63.74
2018-12-28,39.24,962.63,63.85
2018-12-31,39.06,965.78,64.16
2019-01-01,39.06,966.04,64.16
2019-01-02,39.16,955.78,64.14
2019-01-03,38.45,949.57,63.05
2019-01-04,39.69,964.97,65.06
2019-01-07,39.78,977.96,65.46
2019-01-08,39.93,975.51,65.94
2019-01-09,40.64,994.41,66.55
2019-01-10,40.93,998.67,66.86
2019-01-11,40.73,1001.11,66.62
2019-01-14,40.39,992.71,66.24
2019-01-15,40.67,1005.11,66.84
2019-01-16,41.17,1009.39,67.03
2019-01-17,41.35,1008.99,67.52
2019-01-18,41.55,1018,68.23
2019-01-21,41.55,1018.45,68.23
2019-01-22,40.83,1010.63,67.33
2019-01-23,41.25,1011.56,67.5
2019-01-24,41.65,1019.44,67.62
2019-01-25,42.2,1032.34,68.37
2019-01-28,41.76,1028.06,67.9
2019-01-29,41.83,1029.75,67.91
2019-01-30,42.74,1036.63,68.87
2019-01-31,43.1,1049.93,69.32
2019-02-01,42.76,1050.2,69.24
2019-02-04,42.83,1048.05,69.64
2019-02-05,43.42,1051.9,70.05
2019-02-06,42.83,1048.46,69.78
2019-02-07,42.4,1041.97,69.05
2019-02-08,42.16,1036.03,69.03
2019-02-11,42.02,1035.41,68.94
2019-02-12,42.37,1042.13,69.79
2019-02-13,42.07,1041.84,69.83
2019-02-14,42.15,1039.19,69.79
2019-02-15,42.09,1030.64,70.51
2019-02-18,42.09,1036.73,70.51
2019-02-19,42.42,1036.97,70.75
2019-02-20,42.66,1049.32,70.94
2019-02-21,42.57,1050.99,70.77
2019-02-22,43.04,1058.65,71.2
2019-02-25,43.52,1067.64,71.38
2019-02-26,43.37,1064.94,71.43
2019-02-27,43,1061.26,71.28
2019-02-28,42.44,1050.95,71.03
2019-03-01,42.49,1051.54,71.41
2019-03-04,42.55,1053.62,71.2
2019-03-05,42.97,1055.12,71.21
2019-03-06,42.73,1055.68,70.86
2019-03-07,41.94,1043.56,70.12
2019-03-08,41.64,1030.13,69.94
2019-03-11,42.42,1041.15,70.87
2019-03-12,42.64,1051.52,71.14
2019-03-13,42.69,1050.46,71.55
2019-03-14,42.46,1048.2,71.48
2019-03-15,43.08,1057.3,72.06
2019-03-18,43.56,1069.26,72.46
2019-03-19,43.58,1070.95,72.52
2019-03-20,43.65,1068.47,72.34
2019-03-21,43.71,1069.68,72.85
2019-03-22,42.43,1059.63,71.34
2019-03-25,42.53,1047.71,71.33
2019-03-26,42.66,1050.45,71.82
2019-03-27,42.2,1044.1,71.49
2019-03-28,42.48,1045.21,71.7
2019-03-29,42.92,1058.13,72.15
2019-04-01,43.63,1070.09,73.03
2019-04-02,43.49,1071.14,73
2019-04-03,43.79,1079.8,73.34
2019-04-04,44.06,1080.73,73.45
2019-04-05,44.4,1085.14,73.73
2019-04-08,44.4,1088.5,73.82
2019-04-09,44.31,1093.44,73.43
2019-04-10,44.52,1096.05,73.74
2019-04-11,44.04,1087.49,73.51
2019-04-12,44.36,1089.09,74.03
2019-04-15,44.13,1086.22,74
2019-04-16,44.46,1093.55,74.08
2019-04-17,44.59,1096.39,74.11
2019-04-18,44.56,1092.52,74.13
2019-04-19,44.56,1092.52,74.13
2019-04-22,44.27,1089.03,74.12
2019-04-23,44.37,1089.76,74.52
2019-04-24,43.77,1084.52,74.11
2019-04-25,43.71,1076.71,74.09
2019-04-26,43.88,1078.06,74.37
2019-04-29,43.97,1082.91,74.55
2019-04-30,43.93,1079.24,74.62
2019-05-01,43.6,1080.48,74.11
2019-05-02,43.7,1078.95,73.94
2019-05-03,44.22,1082.77,74.72
2019-05-06,43.31,1062.64,74.1
2019-05-07,42.46,1057.05,72.84
2019-05-08,42.4,1050.94,72.8
2019-05-09,41.73,1028.4,72.43
2019-05-10,41.98,1033.44,72.88
2019-05-13,40.58,1016.49,71.05
2019-05-14,41.15,1014.48,71.71
2019-05-15,41.23,1015.97,72
2019-05-16,41.03,1011.15,72.54
2019-05-17,40.29,996.39,71.99
2019-05-20,40.12,994.08,71.55
2019-05-21,40.63,998.97,72.2
2019-05-22,40.43,998,71.91
2019-05-23,39.91,984.81,71.1
2019-05-24,39.95,986.65,71.49
2019-05-27,39.95,989.15,71.49
2019-05-28,40.09,988.16,70.88
2019-05-29,40.35,985.44,70.47
2019-05-30,40.57,994.93,70.78
2019-05-31,40.71,998,70.09
2019-06-03,41.08,1008.34,70.22
2019-06-04,41.17,1005.43,71.36
2019-06-05,40.84,1004.68,71.61
2019-06-06,40.86,1002.75,71.99
2019-06-07,41.18,1007.39,72.75
2019-06-10,41.61,1022.03,73.06
2019-06-11,42.08,1031.85,73.27
2019-06-12,41.63,1026.24,72.85
2019-06-13,41.56,1022.08,73.1
2019-06-14,41.1,1015.08,72.78
2019-06-17,40.95,1010.97,71.94
2019-06-18,41.94,1023.91,72.87
2019-06-19,42.29,1038.27,73.11
2019-06-20,42.91,1053.78,73.94
2019-06-21,42.77,1053.22,73.74
2019-06-24,42.71,1053.06,73.66
2019-06-25,42.27,1045.3,73.07
2019-06-26,42.67,1047.91,73.12
2019-06-27,42.97,1054.86,73.4
2019-06-28,42.91,1054.86,73.71
2019-07-01,43.42,1064.09,74.29
2019-07-02,43.31,1063.64,74.47
2019-07-03,43.23,1059.63,74.94
2019-07-04,43.23,1064.63,74.94
2019-07-05,42.93,1059.93,74.59
2019-07-08,42.67,1046.25,74.2
2019-07-09,42.54,1042.47,74.16
2019-07-10,42.9,1048.95,74.54
2019-07-11,42.82,1055.15,74.63
2019-07-12,42.85,1050.91,74.85
2019-07-15,43.01,1057.75,74.91
2019-07-16,42.95,1060.38,74.63
2019-07-17,42.82,1054.9,74.3
2019-07-18,43.08,1051.72,74.65
2019-07-19,42.86,1057.49,74.22
2019-07-22,42.87,1053.81,74.4
2019-07-23,42.92,1055.49,74.81
2019-07-24,42.99,1055.34,75.05
2019-07-25,42.61,1054.29,74.49
2019-07-26,42.7,1048.66,74.86
2019-07-29,42.62,1045.73,74.81
2019-07-30,42.29,1043.15,74.45
2019-07-31,41.77,1037.01,73.76
2019-08-01,40.95,1024.56,73.16
2019-08-02,40.55,1003.76,72.51
2019-08-05,39.05,973,70.37
2019-08-06,39.61,972.67,71.17
2019-08-07,39.79,972.65,71.42
2019-08-08,40.28,984.3,72.47
2019-08-09,39.87,981.19,71.98
2019-08-12,39.39,974.48,71.17
2019-08-13,39.89,968.87,72.21
2019-08-14,38.74,964.43,70.15
2019-08-15,39,963.52,70.28
2019-08-16,39.54,970.27,71.24
2019-08-19,39.7,977.73,71.84
2019-08-20,39.78,980.11,71.46
2019-08-21,40.16,983.14,72.05
2019-08-22,39.64,975.66,71.94
2019-08-23,39.05,973.66,70.44
2019-08-26,39.26,960.81,71.09
2019-08-27,39.33,964.59,70.9
2019-08-28,39.44,965.35,71.19
2019-08-29,39.88,970.08,71.99
2019-08-30,40.19,984.33,72.13
2019-09-02,40.19,983.76,72.13
2019-09-03,39.94,973.27,71.74
2019-09-04,40.61,990.61,72.7
2019-09-05,41.07,1003.01,73.49
2019-09-06,41.25,1007.96,73.59
2019-09-09,41.38,1010.58,73.68
2019-09-10,41.41,1008.13,73.69
2019-09-11,41.7,1017.04,74.26
2019-09-12,42,1022.33,74.58
2019-09-13,42.24,1026.61,74.66
2019-09-16,41.91,1027.08,74.35
2019-09-17,41.91,1018.93,74.47
2019-09-18,41.74,1021.36,74.43
2019-09-19,41.57,1016.57,74.51
2019-09-20,41.61,1021.27,74.23
2019-09-23,41.65,1015.23,74.13
2019-09-24,41.21,1011.35,73.69
2019-09-25,41.18,1005.56,73.89
2019-09-26,41.17,1009.3,73.81
2019-09-27,40.64,1001.5,73.4
2019-09-30,40.87,1001,73.75
2019-10-01,40.58,998.48,72.9
2019-10-02,40.27,989.2,71.68
2019-10-03,40.79,992.28,72.28
2019-10-04,40.97,996.58,73.04
2019-10-07,40.63,994.16,72.75
2019-10-08,40.34,993.95,71.79
2019-10-09,40.65,993.01,72.41
2019-10-10,41.07,996.5,72.98
2019-10-11,41.73,1011.54,73.97
2019-10-14,41.55,1017.45,73.77
2019-10-15,41.92,1019.25,74.51
2019-10-16,42.04,1024.08,74.53
2019-10-17,42.2,1028.39,74.71
2019-10-18,41.98,1024.02,74.46
2019-10-21,42.36,1028.51,75
2019-10-22,42.39,1034.08,74.76
2019-10-23,42.4,1030.95,75.03
2019-10-24,42.4,1037.41,75.2
2019-10-25,42.7,1035.84,75.41
2019-10-28,42.95,1042.97,75.86
2019-10-29,42.73,1043.73,75.77
2019-10-30,42.92,1041.5,75.95
2019-10-31,42.58,1041.98,75.77
2019-11-01,43.22,1049.19,76.54
2019-11-04,43.65,1064.55,76.87
2019-11-05,43.9,1071.22,76.89
2019-11-06,43.76,1068.87,76.85
2019-11-07,44.08,1073.57,77.17
2019-11-08,43.68,1064.85,77.17
2019-11-11,43.37,1052.88,76.99
2019-11-12,43.09,1055.83,76.94
2019-11-13,42.76,1043.83,76.87
2019-11-14,42.79,1042.25,76.88
2019-11-15,43.13,1048.79,77.39
2019-11-18,43.06,1052.12,77.46
2019-11-19,43.15,1057.16,77.37
2019-11-20,42.96,1052,77.04
2019-11-21,42.87,1044.58,77.01
2019-11-22,42.87,1048.55,77.08
2019-11-25,43.3,1053.47,77.67
2019-11-26,43.17,1047.84,77.73
2019-11-27,43.22,1052.93,78.02
2019-11-28,43.22,1050.39,78.02
2019-11-29,42.54,1040.05,77.54
2019-12-02,42.53,1040.22,77.04
2019-12-03,42.31,1037.38,76.65
2019-12-04,42.63,1036.57,77.18
2019-12-05,42.82,1042.85,77.26
2019-12-06,43.07,1048.96,77.87
2019-12-09,42.9,1051.11,77.62
2019-12-10,43.05,1049.5,77.57
2019-12-11,43.68,1058.23,77.94
2019-12-12,44.44,1070.71,78.63
2019-12-13,44.42,1086.91,78.88
2019-12-16,43.86,1087.96,78.51
2019-12-17,44.26,1102.61,78.5
2019-12-18,44.5,1109.18,78.55
2019-12-19,44.52,1106.63,78.73
2019-12-20,44.61,1107.64,78.87
2019-12-23,44.67,1111.64,79.05
2019-12-24,44.57,1109.07,79.07
2019-12-25,44.57,1109.14,79.07
2019-12-26,44.89,1112.08,79.5
2019-12-27,45.07,1118.61,79.55
2019-12-30,44.77,1118.42,79.07
2019-12-31,44.87,1114.66,79.25
2020-01-01,44.87,1114.64,79.25
2020-01-02,45.78,1128.01,80.07
2020-01-03,44.93,1123.87,79.38
2020-01-06,44.82,1112.53,79.56
2020-01-07,44.79,1115.84,79.36
2020-01-08,45.05,1111.4,79.75
2020-01-09,45.35,1129.37,80.2
2020-01-10,45.59,1133.63,80.02
2020-01-13,46.3,1144,80.62
2020-01-14,46.04,1143.86,80.55
2020-01-15,45.68,1137.98,80.5
2020-01-16,45.97,1140.62,81.09
2020-01-17,46.23,1146.83,81.31
2020-01-20,46.23,1145.68,81.31
2020-01-21,45.06,1126.85,80.87
2020-01-22,45.43,1133.4,80.93
2020-01-23,44.96,1122.19,80.94
2020-01-24,44.6,1119.39,80.27
2020-01-27,43.06,1102.98,78.78
2020-01-28,43.42,1101.72,79.52
2020-01-29,43.63,1097.51,79.51
2020-01-30,42.98,1072.79,79.51
2020-01-31,42.11,1062.34,78.11
2020-02-03,42.58,1060.32,78.64
2020-02-04,43.68,1085.39,79.99
2020-02-05,43.93,1089.4,80.75
2020-02-06,43.97,1102.39,80.91
2020-02-07,43.36,1091.65,80.38
2020-02-10,43.6,1086.93,80.78
2020-02-11,44.17,1099.41,81.19
2020-02-12,44.77,1109.7,81.73
2020-02-13,44.18,1106.07,81.36
2020-02-14,44.2,1106.3,81.44
2020-02-17,44.2,1107.99,81.44
2020-02-18,43.91,1095.66,81.12
2020-02-19,44.23,1103.69,81.46
2020-02-20,43.54,1095.32,80.99
2020-02-21,43.29,1084.22,80.36
2020-02-24,41.67,1055.32,77.6
2020-02-25,41.34,1056.54,75.61
2020-02-26,41.67,1043.31,75.68
2020-02-27,40.67,1030.67,73.03
2020-02-28,40.52,1005.52,72.26
2020-03-02,41.4,1017.03,74.65
2020-03-03,41.12,1027.82,72.87
2020-03-04,41.85,1037.81,75.86
2020-03-05,40.97,1039.34,73.54
2020-03-06,40.13,1012.08,72.23
2020-03-09,37.39,947.92,66.79
2020-03-10,39.29,964.55,69.86
2020-03-11,37.46,946.62,66.25
2020-03-12,33.71,883.13,59.74
2020-03-13,36.14,891.19,64.02
2020-03-16,31.63,833.18,56.84
2020-03-17,33.81,826.68,60.39
2020-03-18,30.89,787.81,56.76
2020-03-19,31.13,766.41,57.12
2020-03-20,31.36,803.23,55.31
2020-03-23,30.61,758.2,54.33
2020-03-24,32.91,801.66,58.75
2020-03-25,34.07,836.54,60.36
2020-03-26,35.36,851.28,63.54
2020-03-27,33.35,842.54,61.68
2020-03-30,33.9,832.02,63.04
2020-03-31,34.13,848.58,62.57
2020-04-01,32.67,827.26,59.7
2020-04-02,33.77,838.53,60.9
2020-04-03,33.13,831.72,59.99
2020-04-06,34.94,853.83,63.69
2020-04-07,35.12,878.15,63.76
2020-04-08,35.48,873.85,65.3
2020-04-09,35.35,887.58,66.25
2020-04-10,35.35,888.16,66.25
2020-04-13,35.4,883.14,65.72
2020-04-14,36.21,896.29,67.41
2020-04-15,35.28,888.14,65.73
2020-04-16,35.47,884.86,66.01
2020-04-17,36.26,901.31,67.81
2020-04-20,35.8,899.33,66.82
2020-04-21,34.81,878.24,64.77
2020-04-22,35.76,888.64,66.29
2020-04-23,35.63,891.81,66.22
2020-04-24,35.58,879.41,66.9
2020-04-27,36.3,895.33,67.99
2020-04-28,36.37,902.7,68
2020-04-29,37.43,919.66,69.8
2020-04-30,36.64,924.94,68.72
2020-05-01,35.32,916.77,66.91
2020-05-04,35.7,887.98,67.13
2020-05-05,35.9,895.74,67.6
2020-05-06,35.79,898.7,67.24
2020-05-07,36.08,896.89,68.13
2020-05-08,36.84,911.65,69.26
2020-05-11,36.6,915.9,69.33
2020-05-12,36.46,909.31,68.16
2020-05-13,36.39,909.2,67.26
2020-05-14,36.53,900.87,67.68
2020-05-15,36.03,901.16,67.74
2020-05-18,37.44,912.57,70.04
2020-05-19,37.14,925.22,69.33
2020-05-20,37.63,931.5,70.49
2020-05-21,37.2,930.01,69.87
2020-05-22,36.43,905.25,69.79
2020-05-25,36.43,911.41,69.79
2020-05-26,37.23,926.65,71.1
2020-05-27,37.35,927.36,71.99
2020-05-28,37.09,925.34,72.05
2020-05-29,37.73,930.35,72.22
2020-06-01,38.6,951.48,73.14
2020-06-02,39.52,967.48,73.94
2020-06-03,40.44,988.02,75.15
2020-06-04,39.87,988.8,74.74
2020-06-05,40.92,1002.65,76.45
2020-06-08,41.17,1007.46,77.34
2020-06-09,40.89,1009.61,76.66
2020-06-10,41.19,1012.51,76.45
2020-06-11,39.04,993.59,72.15
2020-06-12,39.87,987.01,73.19
2020-06-15,39.28,966.32,73.07
2020-06-16,39.53,989.87,74.28
2020-06-17,39.91,994.62,74.24
2020-06-18,39.93,995.18,74.15
2020-06-19,39.92,1001.36,73.73
2020-06-22,40.41,1000.19,74.47
2020-06-23,40.8,1014.62,74.82
2020-06-24,40.26,1010.79,73.06
2020-06-25,40.43,1004.44,73.84
2020-06-26,39.94,998.9,72.41
2020-06-29,40.12,993.96,73.24
2020-06-30,39.99,995.1,73.72
2020-07-01,40.44,1001.08,74.27
2020-07-02,41.36,1023.48,74.96
2020-07-03,41.36,1033.09,74.96
2020-07-06,43.14,1060.5,76.4
2020-07-07,42.42,1052.54,75.51
2020-07-08,43.52,1070.14,76.29
2020-07-09,43.52,1079.69,75.82
2020-07-10,43.24,1069.27,76.43
2020-07-13,42.95,1071.36,75.76
2020-07-14,43.01,1059.52,76.7
2020-07-15,43.14,1066.29,77.46
2020-07-16,42.53,1045.93,76.99
2020-07-17,42.77,1055.06,77.26
2020-07-20,43.32,1064.5,77.94
2020-07-21,43.72,1085.86,78.18
2020-07-22,43.53,1077.78,78.43
2020-07-23,43.18,1077.6,77.62
2020-07-24,43.14,1060.47,77.16
2020-07-27,43.81,1073.14,78.02
2020-07-28,43.45,1082.02,77.49
2020-07-29,44.15,1086.62,78.41
2020-07-30,43.59,1082.06,77.9
2020-07-31,43.29,1078.92,77.67
2020-08-03,43.59,1077.87,78.49
2020-08-04,44.17,1089.58,78.9
2020-08-05,44.65,1103.03,79.44
2020-08-06,44.79,1106.58,79.72
2020-08-07,43.87,1089.32,79.36
2020-08-10,43.98,1086.45,79.56
2020-08-11,43.86,1091.23,79.28
2020-08-12,44.45,1093.98,80.53
2020-08-13,44.32,1096.18,80.36
2020-08-14,44.24,1093.16,80.18
2020-08-17,44.8,1099.96,80.76
2020-08-18,44.75,1104.96,80.85
2020-08-19,44.2,1099.41,80.41
2020-08-20,44.06,1080.54,80.49
2020-08-21,44.28,1091.85,80.62
2020-08-24,44.77,1108.23,81.48
2020-08-25,45.22,1114.72,81.8
2020-08-26,45.34,1119.34,82.47
2020-08-27,44.96,1117.22,82.22
2020-08-28,45.55,1121.6,82.85
2020-08-31,44.54,1101.5,82.35
2020-09-01,45.3,1120.02,83.06
2020-09-02,45.18,1118.9,84.01
2020-09-03,44.32,1108.85,81.45
2020-09-04,44.34,1099.5,81.05
2020-09-07,44.34,1094.56,81.05
2020-09-08,43.57,1087.51,79.15
2020-09-09,44.22,1085.75,80.7
2020-09-10,43.51,1085.31,79.51
2020-09-11,43.93,1091.79,79.8
2020-09-14,44.64,1104.27,80.78
2020-09-15,45.11,1112.62,81.32
2020-09-16,45.05,1116.99,81.1
2020-09-17,44.87,1106.82,80.66
2020-09-18,44.52,1108.53,79.9
2020-09-21,44.11,1090.35,78.8
2020-09-22,43.78,1082.87,79.17
2020-09-23,43.1,1077.7,77.7
2020-09-24,42.9,1057.74,77.74
2020-09-25,42.94,1059.1,78.59
2020-09-28,43.42,1069.88,79.84
2020-09-29,43.39,1068.79,79.56
2020-09-30,44.09,1082,79.92
2020-10-01,44.5,1084.83,80.52
2020-10-02,43.99,1081.71,79.91
2020-10-05,44.58,1091.38,81.23
2020-10-06,44.66,1102.47,80.36
2020-10-07,45.15,1107.9,81.46
2020-10-08,45.52,1117.44,82.12
2020-10-09,45.83,1122.51,82.82
2020-10-12,46.23,1137.17,83.79
2020-10-13,46.04,1136.42,83.23
2020-10-14,45.73,1135.56,82.83
2020-10-15,45.4,1120.54,82.4
2020-10-16,45.56,1124.08,82.45
2020-10-19,45.43,1127.28,81.64
2020-10-20,45.93,1133.94,82.03
2020-10-21,46.06,1137.91,81.83
2020-10-22,46.05,1136.54,82.09
2020-10-23,46.32,1136.45,82.44
2020-10-26,45.72,1130.65,81.05
2020-10-27,45.92,1133.99,80.78
2020-10-28,44.77,1120.75,78.2
2020-10-29,45.22,1120.1,78.82
2020-10-30,44.71,1103.46,78.14
2020-11-02,45.28,1114.76,79
2020-11-03,45.48,1120.88,80.45
2020-11-04,46.91,1135.26,82.15
2020-11-05,47.71,1166.23,83.82
2020-11-06,47.93,1176.36,83.93
2020-11-09,48.26,1192.37,85.15
2020-11-10,47.71,1179.92,85.08
2020-11-11,48.02,1178.86,85.79
2020-11-12,47.66,1182.1,84.86
2020-11-13,48.33,1188.35,86
2020-11-16,48.93,1203.04,87.06
2020-11-17,48.88,1201.43,86.85
2020-11-18,48.71,1207.55,86.12
2020-11-19,48.79,1200.44,86.56
2020-11-20,49.06,1209.26,86.35
2020-11-23,49.19,1220.52,86.67
2020-11-24,49.85,1225.99,87.96
2020-11-25,49.57,1218.29,87.87
2020-11-26,49.57,1229.58,87.87
2020-11-27,50.04,1230.72,88.41
2020-11-30,48.73,1205.07,87.33
2020-12-01,49.69,1224,88.57
2020-12-02,49.76,1228.71,88.75
2020-12-03,50.33,1239.46,88.9
2020-12-04,50.85,1251.04,89.68
2020-12-07,50.85,1253.39,89.47
2020-12-08,50.87,1254.23,89.78
2020-12-09,50.43,1255.85,89.15
2020-12-10,51.08,1255.03,89.39
2020-12-11,50.72,1257.66,89.16
2020-12-14,49.94,1250.45,88.21
2020-12-15,50.48,1250.21,89.33
2020-12-16,50.72,1263.82,89.55
2020-12-17,51.05,1272.96,90.19
2020-12-18,50.99,1268.36,89.78
2020-12-21,50.24,1257.01,89.21
2020-12-22,49.84,1248.7,89.06
2020-12-23,50.35,1258.1,89.48
2020-12-24,50.13,1253.53,89.59
2020-12-25,50.13,1255.2,89.59
2020-12-28,50.27,1252.33,90.18
2020-12-29,51.02,1266.77,90.36
2020-12-30,51.7,1289.03,90.66
2020-12-31,51.67,1291.26,90.72
2021-01-01,51.67,1291.75,90.72
2021-01-04,52,1304.43,90.22
2021-01-05,53.25,1319.97,91.15
2021-01-06,52.8,1315.33,91.66
2021-01-07,53.3,1322.3,92.62
2021-01-08,54.71,1353.53,93.44
2021-01-11,53.97,1349.6,92.62
2021-01-12,54.5,1353.57,92.95
2021-01-13,54.62,1364.07,93.01
2021-01-14,55.13,1370.76,93.15
2021-01-15,54.35,1358.03,92.17
2021-01-18,54.35,1358.98,92.17
2021-01-19,55.25,1381.31,93.03
2021-01-20,56.22,1400.97,94.19
2021-01-21,56.32,1406.07,94.21
2021-01-22,55.83,1392.85,93.77
2021-01-25,56.25,1410.2,94.08
2021-01-26,55.84,1388.76,93.79
2021-01-27,54.29,1371.42,91.48
2021-01-28,54.67,1350.59,92.25
2021-01-29,53.31,1329.57,90.44
2021-02-01,54.75,1361.09,91.98
2021-02-02,55.46,1381.19,93.15
2021-02-03,55.74,1392.64,93.31
2021-02-04,55.76,1387.61,93.95
2021-02-05,56.24,1395.35,94.49
2021-02-08,56.34,1399.81,95.2
2021-02-09,56.935,1399.81,95.39
